symbol,net_contribution
SH600809,-190496.77638424514
SZ002768,-191255.62858447275
SH600738,-194071.36995732004
SZ002812,-194276.87633884978
SZ300011,-195073.38352682546
SH600452,-196508.4225416229
SZ002469,-196740.00597681338
SZ002558,-201375.92264657543
SH601555,-203216.69796681462
SZ300482,-203402.16729390854
SZ002280,-204059.6596867449
SZ002466,-206517.3340893255
SZ300121,-208247.72257614636
SH600486,-208323.0930426356
SZ300896,-210606.77052536886
SH600732,-211275.97764614434
SZ000016,-214902.47116519138
SZ000783,-216304.94906260062
SZ002258,-216507.47682849108
SZ000422,-223221.0755586687
SZ000830,-226309.0005808415
SZ002950,-226893.0629339728
SH600877,-231061.50408545858
SH600179,-236400.4694273629
SH688598,-238789.14383644052
SZ002001,-240488.99229871132
SZ002364,-244243.43411774765
SZ002168,-245505.72105075273
SH601099,-246972.18652794947
SH600031,-247763.96882067109
SZ300618,-248968.57629365905
SH600743,-254286.89984649385
SZ002354,-254603.52671853534
SH600649,-255333.24756228115
SZ000958,-261476.5460394115
SZ300567,-262374.29781557247
SH600376,-263312.5473221079
SZ000626,-265456.9754176112
SZ300016,-268802.45830074674
SZ002975,-273740.36381614977
SH603165,-274744.17403987073
SZ002487,-277430.4518592914
SZ300207,-279012.6679491326
SZ002270,-281242.2772007281
SZ300443,-284112.9944559969
SH600171,-285665.94783624564
SZ002673,-287588.1958034566
SZ300552,-295156.127247476
SZ300601,-298455.2975538657
SH603799,-299467.8760859835
SH600086,-303362.3675971849
SZ000537,-304794.9100953031
SZ002959,-306517.0908413115
SZ002036,-306903.7191128263
SZ000046,-310318.0894826205
SH688111,-311362.1049148203
SZ002838,-318608.5298169693
SH605399,-318923.5399504837
SZ002553,-320650.41111196415
SZ002016,-322683.91775143414
SH600230,-324649.63486375543
SZ300216,-335611.76263095706
SZ002027,-339985.0439739751
SH600570,-342243.849551275
SZ000951,-344917.0133305425
SZ000786,-349596.46059308294
SZ002919,-352560.6104116952
SZ002312,-353722.6218944292
SZ002366,-393278.842898848
SZ000932,-400754.2171719676
SZ300219,-420267.39187800756
SZ300554,-423106.1237229322
SZ300015,-433103.07614029595
SZ002064,-465857.5868911026
SZ002677,-470488.89292719075
SH601377,-478187.9218837689
SZ300316,-491678.26231734455
SZ000516,-495695.13976399857
SZ300059,-501592.5511664259
SH601688,-505763.6234957595
SZ300244,-524691.8182994842
SH603301,-594585.2667276503
SH688068,-607913.2821461004
SH603260,-691233.8868148462
SZ002803,-916418.6900489382
