trade_date,position,risk_weight,full_weight,entry,exit,trailing_stop,atr,weekly_ema_up,weekly_histogram_rising,stochastic_k,force_ema_2
2021-01-20,0.0,0.0,0.0,False,False,,0.03787635865362785,False,False,73.39931725700363,13873834.626861665
2021-01-21,0.0,0.0,0.0,False,False,,0.03703971568027186,False,False,69.54865188467828,5485561.312953889
2021-01-22,0.0,0.0,0.0,False,False,,0.036882814474097116,False,False,81.44127845620396,6080886.1176513005
2021-01-25,0.0,0.0,0.0,False,False,,0.037353367206858876,False,False,80.79633133238362,4943995.499217103
2021-01-26,0.0,0.0,0.0,False,False,,0.03763387742171588,False,False,73.53975706088393,-6436762.196260972
2021-01-27,0.0,0.0,0.0,False,False,,0.03820050223543004,False,False,52.243460764587496,-10901682.942753712
2021-01-28,0.0,0.0,0.0,False,False,,0.038646617448089275,False,False,28.408521303258123,-20218095.00891781
2021-01-29,0.0,0.0,0.0,False,False,,0.03867380072131318,False,False,17.33709273182956,-7778176.772305938
2021-02-01,0.0,0.0,0.0,False,False,,0.03762196989659679,False,False,15.551378446115365,-2592725.5907686464
2021-02-02,0.0,0.0,0.0,False,False,,0.036343356827627814,False,False,26.036414565826338,3093693.5170770814
2021-02-03,0.0,0.0,0.0,False,False,,0.03593232937934876,False,False,25.499724479955862,-6894758.092974314
2021-02-04,0.0,0.0,0.0,False,False,,0.03670676558093732,False,False,30.063216543447947,-13786540.963658055
2021-02-05,0.0,0.0,0.0,False,False,,0.03649855284394215,False,False,18.899817850637515,-12795309.594552737
2021-02-08,0.0,0.0,0.0,False,False,,0.0356909718559466,False,False,19.90643274853805,-1086836.8028508779
2021-02-09,0.0,0.0,0.0,False,False,,0.03694551248241225,False,False,36.426900584795284,18550811.83904968
2021-02-10,0.0,0.0,0.0,False,False,,0.03648816536838054,False,False,66.155972122086,8531143.830349896
2021-02-18,0.0,0.0,0.0,False,False,,0.03621984495542818,False,False,82.40231715132578,2035554.4487832983
2021-02-19,0.0,0.0,0.0,False,False,,0.035664472266549084,False,False,76.64573820395742,-858071.5464055686
2021-02-22,0.0,0.0,0.0,False,False,,0.036613359015276084,False,False,48.84259259259269,-22498580.60480181
2021-02-23,0.0,0.0,0.0,False,False,,0.035720023706408685,False,False,31.00506029285108,-7499526.868267272
2021-02-24,0.0,0.0,0.0,False,False,,0.035972329575146476,False,False,11.694162856953634,-18821092.737422436
2021-02-25,0.0,0.0,0.0,False,False,,0.03505138114628906,False,False,8.37360091570203,-15663746.848474152
2021-02-26,0.0,0.0,0.0,False,False,,0.034432044135036054,False,False,3.5372148280296547,-24004528.499491315
2021-03-01,0.0,0.0,0.0,False,False,,0.03432188689387943,False,False,15.503026793841562,7626829.977502797
2021-03-02,0.0,0.0,0.0,False,False,,0.033912510978965624,False,False,26.831596743101056,-604415.6714990698
2021-03-03,0.0,0.0,0.0,False,False,,0.032919240903660586,False,False,48.908292908292744,2122724.4775003116
2021-03-04,0.0,0.0,0.0,False,False,,0.033386991603379,False,False,35.71171171171161,-22441520.53816643
2021-03-05,0.0,0.0,0.0,False,False,,0.032895684556965225,False,False,34.05291005291009,-5891618.806055477
2021-03-08,0.0,0.0,0.0,False,False,,0.03521140112950636,False,False,11.722943722943848,-46441792.90735186
2021-03-09,0.0,0.0,0.0,False,False,,0.03665667796569819,False,False,11.355793964489736,-47159148.099784054
2021-03-10,0.0,0.0,0.0,False,False,,0.036144625814490634,False,False,2.9937051676182804,-14515325.187261308
2021-03-11,0.0,0.0,0.0,False,False,,0.03690273152106828,False,False,14.161429609679011,10487009.940246243
2021-03-12,0.0,0.0,0.0,False,False,,0.03544867525021688,False,False,22.929759309136113,1882510.80008208
2021-03-15,0.0,0.0,0.0,False,False,,0.03641416176943097,False,False,26.069855927493577,-19682554.506639324
2021-03-16,0.0,0.0,0.0,False,False,,0.035151533941013204,False,False,19.773764482065808,-7218225.626213109
2021-03-17,0.0,0.0,0.0,False,False,,0.03429372363785833,False,False,22.018417874396093,1595219.0059289322
2021-03-18,0.0,0.0,0.0,False,False,,0.03280959105033077,False,False,33.298611111111,2121353.8646429786
2021-03-19,0.0,0.0,0.0,False,False,,0.031901160969536095,False,False,41.423611111111036,-1942834.2804523157
2021-03-22,0.0,0.0,0.0,False,False,,0.030908763971879485,False,False,57.514619883040915,2769629.1785158976
2021-03-23,0.0,0.0,0.0,False,False,,0.030300397512504153,False,False,60.008159934720446,-928238.739828065
2021-03-24,0.0,0.0,0.0,False,False,,0.029661905396157685,False,False,48.52667845323892,-4639825.303275993
