date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-12-10,48549706.41200002,0.0,48549706.41200002,1.0,0.0,0.07366732027966938,1.0,2.393328
2008-12-11,47390612.520837195,0.0,47390612.520837195,1.0,0.0,0.07363889345340291,1.0,2.3361888
2008-12-12,45399886.22234901,0.0,45399886.22234901,1.0,0.0,0.06194390035831554,1.0,2.238053
2008-12-15,45739161.07504271,0.0,45739161.07504271,1.0,0.0,0.054134066108023626,1.0,2.2547781
2008-12-16,46188904.76397476,0.0,46188904.76397476,1.0,0.0,0.0498910988623924,1.0,2.276949
2008-12-17,46350319.77086391,0.0,46350319.77086391,1.0,0.0,0.04682105727428443,1.0,2.2849061
2008-12-18,47361895.77853714,0.0,47361895.77853714,1.0,0.0,0.04914577429006384,1.0,2.3347733
2008-12-19,47524238.70737136,0.0,47524238.70737136,1.0,0.0,0.050926365860754164,1.0,2.342776
2008-12-22,46723870.757861905,0.0,46723870.757861905,1.0,0.0,0.0472022222142896,1.0,2.303321
2008-12-23,44440653.69468831,0.0,44440653.69468831,1.0,0.0,0.03166804829950398,1.0,2.1907663
2008-12-24,43702353.41306019,0.0,43702353.41306019,1.0,0.0,0.015835614141640697,1.0,2.1543708
2008-12-25,43324634.916975565,0.0,43324634.916975565,1.0,0.0,0.0019381005309242472,1.0,2.1357505
2008-12-26,43123848.344750434,0.0,43123848.344750434,1.0,0.0,-0.009380100501613198,1.0,2.1258526
2008-12-29,42899578.835582085,42899578.835582085,0.0,0.0,42899578.835582085,-0.018456444597492405,0.0,2.117473
2008-12-30,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.02744453260464952,0.0,2.093133
2008-12-31,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.035540084542644124,0.0,2.0751865
2009-01-05,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.03296386613416047,0.0,2.1496673
2009-01-06,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.023233809899195768,0.0,2.217983
2009-01-07,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.017119557442621725,0.0,2.2047172
2009-01-08,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.017619120961534174,0.0,2.1554096
2009-01-09,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.013995448776374264,0.0,2.1900928
2009-01-12,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.010821228985472553,0.0,2.1927414
2009-01-13,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.013745375289609951,0.0,2.1419382
2009-01-14,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.006025502281960193,0.0,2.2321851
2009-01-15,42899578.835582085,42899578.835582085,0.0,0.0,0.0,-0.0002924432641866481,0.0,2.2317626
2009-01-16,42899578.835582085,42899578.835582085,0.0,0.0,0.0,0.00824683360270706,0.0,2.2721086
2009-01-19,42939820.27932504,0.0,42939820.27932504,1.0,42899578.835582085,0.017117763840855504,1.0,2.2975214
2009-01-20,43211226.294361666,0.0,43211226.294361666,1.0,0.0,0.024926019192891724,1.0,2.3120432
2009-01-21,43136972.85636063,0.0,43136972.85636063,1.0,0.0,0.02984915969648627,1.0,2.3080702
2009-01-22,43624304.78937643,0.0,43624304.78937643,1.0,0.0,0.03578378667173876,1.0,2.334145
2009-01-23,43371037.171395265,0.0,43371037.171395265,1.0,0.0,0.03812979453316201,1.0,2.3205938
2009-02-02,43891231.2002891,0.0,43891231.2002891,1.0,0.0,0.042223216764841975,1.0,2.3484273
2009-02-03,44997548.43171802,0.0,44997548.43171802,1.0,0.0,0.05089136147184048,1.0,2.4076214
2009-02-04,46224420.00939788,0.0,46224420.00939788,1.0,0.0,0.06347769006910697,1.0,2.473266
2009-02-05,45894979.12307684,0.0,45894979.12307684,1.0,0.0,0.06984034241343107,1.0,2.455639
2009-02-06,47736561.376931004,0.0,47736561.376931004,1.0,0.0,0.0839443584834565,1.0,2.554174
2009-02-09,49003759.39084277,0.0,49003759.39084277,1.0,0.0,0.10023341056280888,1.0,2.6219761
2009-02-10,49645787.6528801,0.0,49645787.6528801,1.0,0.0,0.11429245816490541,1.0,2.6563282
2009-02-11,49739239.3942695,0.0,49739239.3942695,1.0,0.0,0.12334602027907815,1.0,2.6613286
2009-02-12,49466128.52989552,0.0,49466128.52989552,1.0,0.0,0.1264730146641737,1.0,2.6467154
