trial,lookbacks,top_k,active_sleeve,minimum_excess_horizons,minimum_dispersion_iqr,rank_buffer,maximum_pair_correlation,minimum_adv20,initial_cash,trading_days,total_return,annualized_return,maximum_drawdown,sharpe,sortino,calmar,annualized_volatility,turnover,annualized_turnover,transaction_cost,average_cash_ratio,average_risk_weight,longest_underwater_trading_days,worst_rolling_three_year_return,positive_day_ratio,average_active_exposure,maximum_active_exposure,gate_open_ratio,decision_count
grid_0011,42/84/168,2,0.2,1,0.1,1,0.9,20000000.0,1000000.0,3053,1.1615782916616495,0.06569415989886584,0.26542582230394385,0.6005482226498775,0.9461474124054303,0.24750478053954483,0.11746895092035775,65.16996562741883,5.379243805473156,124469.37589695718,0.010631801905133917,0.09570548173433213,1228,-0.1840452685918217,0.5299705207992139,0.09570548173433213,0.2522079543163436,0.4976671850699845,643
grid_0012,42/84/168,2,0.2,1,0.1,1,0.95,20000000.0,1000000.0,3053,1.1080464271862338,0.06349056201573045,0.26660188147185515,0.578500675046318,0.9051346939574233,0.23814746417096486,0.11860396565027306,65.1086675274287,5.37418415228039,124057.54637532204,0.01025326217363002,0.09498140410075508,1227,-0.18278216801206826,0.5286603340976089,0.09498140410075508,0.25203161518169565,0.4976671850699845,643
grid_0013,42/84/168,2,0.2,1,0.1,2,0.85,20000000.0,1000000.0,3053,1.2675517748546032,0.06991264128429364,0.2677507068343139,0.6354117908016569,0.9997034801540505,0.2611109494756856,0.11719460940306092,62.10617726611379,5.1263533151197755,121825.91927174208,0.011478976314352823,0.09594017719966202,1225,-0.18891550897265985,0.5276776940714052,0.09594017719966202,0.2521831459573479,0.4976671850699845,643
grid_0014,42/84/168,2,0.2,1,0.1,2,0.9,20000000.0,1000000.0,3053,1.1988066990033177,0.06719731085091896,0.277135504517505,0.6087527249136561,0.9553519024716153,0.24247095646553832,0.11838187054724449,60.42350011587101,4.987462177923188,116133.9846940643,0.010372918184334282,0.0961443276153508,1228,-0.18974482947957771,0.5296429741238127,0.0961443276153508,0.2520418352489434,0.4976671850699845,643
grid_0015,42/84/168,2,0.2,1,0.1,2,0.95,20000000.0,1000000.0,3053,1.1694503242251373,0.06601397412810561,0.2769741264644706,0.5961573391807675,0.9327603643551513,0.23833985856644152,0.11918437751958684,59.63157474852429,4.922095262570625,114157.6836617511,0.009364271983618035,0.09582584640630967,1227,-0.19659840177444032,0.5283327874222077,0.09582584640630967,0.25228424065595845,0.4976671850699845,643
grid_0016,42/84/168,2,0.2,1,0.1,3,0.85,20000000.0,1000000.0,3053,1.2712698444804595,0.07005733708155493,0.2715325542387619,0.6369025070864606,0.9998755738580267,0.2580071375896706,0.11711988378228846,59.576092493481426,4.917515659468497,116367.58062327368,0.010409395572382046,0.09619537169819266,1223,-0.1916009939143435,0.5263675073698002,0.09619537169819266,0.2521779978160548,0.4976671850699845,643
grid_0017,42/84/168,2,0.2,1,0.1,3,0.9,20000000.0,1000000.0,3053,1.2022644505478581,0.06733573507645363,0.27716310054409243,0.6135354662257394,0.9632046100051054,0.24294624697251696,0.1175002320364672,57.94292334982231,4.782711000378389,111453.83863733416,0.010815954506682653,0.09569996246439766,1227,-0.18787160799945746,0.5283327874222077,0.09569996246439766,0.25226377092842317,0.4976671850699845,643
grid_0018,42/84/168,2,0.2,1,0.1,3,0.95,20000000.0,1000000.0,3053,1.1161400784577906,0.06382700230174598,0.2751435243722895,0.5804181833696934,0.904300168103577,0.23197711974999397,0.1188012161539807,55.67780504785534,4.595744144140041,105409.3535209184,0.009746171380758648,0.09540585816950979,1224,-0.19417246704620517,0.5283327874222077,0.09540585816950979,0.2506501375280749,0.4976671850699845,643
grid_0019,42/84/168,2,0.2,1,0.15,1,0.85,20000000.0,1000000.0,3053,1.2415526606103398,0.06889471004417791,0.22474127308577296,0.671057857048762,1.0520428653827245,0.3065512137500623,0.10800300267959455,32.16138780243497,2.6546576240463846,64485.25229135908,0.01132655890200791,0.04065171987039187,1032,-0.12817091290983607,0.5299705207992139,0.04065171987039187,0.24216029103029757,0.2223950233281493,643
grid_0020,42/84/168,2,0.2,1,0.15,1,0.9,20000000.0,1000000.0,3053,1.2486797612901355,0.06917482738636282,0.2240248757079758,0.6714593439199584,1.0548881849679295,0.30878190275857853,0.10838992448867808,31.2024926658503,2.5755087297066086,62407.95926795804,0.01138638241937052,0.040451177302022016,1032,-0.12782003083797222,0.5312807075008189,0.040451177302022016,0.2427647183889814,0.2223950233281493,643
grid_0021,42/84/168,2,0.2,1,0.15,1,0.95,20000000.0,1000000.0,3053,1.214470623911216,0.06782279583906003,0.22049146838062772,0.6552385671011033,1.02516869051344,0.30759827732644784,0.10929338486304019,31.49637439216714,2.599766245275506,63696.971810741765,0.009866831642296228,0.04038315035898664,1020,-0.1300645245976526,0.5302980674746152,0.04038315035898664,0.24261527156356402,0.2223950233281493,643
grid_0022,42/84/168,2,0.2,1,0.15,2,0.85,20000000.0,1000000.0,3053,1.2230874826526779,0.0681651518812787,0.22967216080652897,0.6635944717291488,1.0388114784986704,0.2967932710778108,0.10822492058091135,30.612580108616523,2.5268163076879673,61159.787740957814,0.011020435370610817,0.04066253012106898,1033,-0.13175392869540214,0.5302980674746152,0.04066253012106898,0.24751513917471865,0.2223950233281493,643
grid_0023,42/84/168,2,0.2,1,0.15,2,0.9,20000000.0,1000000.0,3053,1.2317048653582439,0.06850631332250368,0.22945679882350212,0.6627633587831959,1.038104589224036,0.2985586553711082,0.1089631284218403,29.409805211398517,2.4275371481403294,58734.74034898076,0.011005754322073166,0.0406501103215143,1033,-0.13157884292511923,0.5329184408778251,0.0406501103215143,0.2484514949150522,0.2223950233281493,643
grid_0024,42/84/168,2,0.2,1,0.15,2,0.95,20000000.0,1000000.0,3053,1.199783869844806,0.06723645018081248,0.22801308945165155,0.6483499831341092,1.0117274882061649,0.29487978230771467,0.10967254921390199,28.945351043498977,2.3892002826602496,58063.35998788213,0.010360705094583972,0.040115094599945535,1026,-0.13663436988462807,0.5325908942024239,0.040115094599945535,0.23933293035218134,0.2223950233281493,643
grid_0025,42/84/168,2,0.2,1,0.15,3,0.85,20000000.0,1000000.0,3053,1.2329913665006242,0.06855714207216423,0.23188417153651797,0.664698256777461,1.0387573070438314,0.29565253039001677,0.1086712515964454,29.40131258291455,2.4268361516195434,58591.28043898935,0.011204786518583542,0.04098782866788007,1032,-0.12585154675649302,0.5299705207992139,0.04098782866788007,0.24929358676333666,0.2223950233281493,643
grid_0026,42/84/168,2,0.2,1,0.15,3,0.9,20000000.0,1000000.0,3053,1.2519363565137769,0.06930255073097147,0.23173436791818314,0.6694733564096381,1.0482750004309003,0.29906030492395347,0.10898863167052963,27.68940150549606,2.2855319945578145,55164.71770074803,0.010746486079711341,0.04070861347946011,1032,-0.12579652231254568,0.5325908942024239,0.04070861347946011,0.2421572729243048,0.2223950233281493,643
grid_0027,42/84/168,2,0.2,1,0.15,3,0.95,20000000.0,1000000.0,3053,1.2148650352635109,0.06783849284877963,0.22804800893002253,0.6524013551577769,1.0156381873925941,0.2974746114516446,0.10989543784847247,26.500080525607718,2.187363345055075,52934.90284683041,0.010595816787972489,0.0403666899652795,1026,-0.12615731469568103,0.5322633475270226,0.0403666899652795,0.2405204252884274,0.2223950233281493,643
grid_0028,42/84/168,2,0.2,2,0.05,1,0.85,20000000.0,1000000.0,3053,1.1897206759933958,0.0668326157924064,0.27321446167155516,0.5910665670574191,0.9277401408853068,0.24461595255067153,0.12210500225013382,71.4253313620642,5.895572716423248,138378.8958603809,0.010876143650400147,0.14745473985031674,1141,-0.18702503371624446,0.5253848673435965,0.14745473985031674,0.25206569066102763,0.7776049766718507,643
grid_0029,42/84/168,2,0.2,2,0.05,1,0.9,20000000.0,1000000.0,3053,1.0804922804905837,0.06233622594391264,0.27653285762717894,0.5511260011714796,0.8590984567456562,0.22542068410530156,0.12363454036968852,69.96166213078183,5.774758878793652,131487.83438622492,0.009118432218298816,0.14690186029461225,1225,-0.19101172453086268,0.5306256141500164,0.14690186029461225,0.25201985915777203,0.7776049766718507,643
grid_0030,42/84/168,2,0.2,2,0.05,1,0.95,20000000.0,1000000.0,3053,1.0912659781780434,0.06278923295147343,0.2769921090355778,0.5563815707447569,0.8653458267417399,0.22668238878750357,0.12312163199606778,68.19969555696073,5.629323052851,130090.68102917394,0.00928822498379559,0.14407818859822066,1223,-0.18394301678250224,0.5273501473960039,0.14407818859822066,0.2577884801530528,0.7776049766718507,643
grid_0031,42/84/168,2,0.2,2,0.05,2,0.85,20000000.0,1000000.0,3053,1.281660607258016,0.07046056422874902,0.2786157537214393,0.6176555207625989,0.9696774403578532,0.2528951191295366,0.12240632720972046,63.231711331022986,5.219256880254763,124219.40450086127,0.009877801186778301,0.1466932191194098,1224,-0.1896515242778829,0.5257124140189977,0.1466932191194098,0.25203543256245053,0.7776049766718507,643
grid_0032,42/84/168,2,0.2,2,0.05,2,0.9,20000000.0,1000000.0,3053,1.151556269199025,0.06528544904498679,0.2742636206188984,0.573192125062448,0.8935689216425455,0.23803904031334816,0.1237344049277676,62.00687247635423,5.11815652277801,118076.75673280383,0.00887226578588067,0.14713592014655683,1224,-0.18646883743762288,0.5293154274484114,0.14713592014655683,0.2521202306977738,0.7776049766718507,643
grid_0033,42/84/168,2,0.2,2,0.05,2,0.95,20000000.0,1000000.0,3053,1.3091260485438658,0.07151833982355993,0.2750217344101825,0.6183643116068847,0.9676536271577537,0.2600461377241318,0.12422987921676878,59.10161444179628,4.878351404956653,115313.29098458796,0.009281840783852625,0.14672556638574655,1142,-0.17850352144865367,0.5286603340976089,0.14672556638574655,0.2566577157282437,0.7776049766718507,643
grid_0034,42/84/168,2,0.2,2,0.05,3,0.85,20000000.0,1000000.0,3053,1.3931401647332757,0.07468378875622816,0.28048097631499114,0.6502431738223446,1.0198487687446431,0.2662704249587157,0.1223117591308595,58.577591045394136,4.835097590383008,117998.97378376372,0.009281383495648911,0.1471184204062455,1222,-0.19070508572342426,0.5253848673435965,0.1471184204062455,0.2624697064802428,0.7776049766718507,643
grid_0035,42/84/168,2,0.2,2,0.05,3,0.9,20000000.0,1000000.0,3053,1.3115255667598307,0.07161020328840562,0.27441782123977176,0.623696394879697,0.9756269373973416,0.2609531806822284,0.12307583777052003,57.150601542544365,4.7173113621752965,113205.0276073186,0.00945100174806606,0.14772619280286178,1142,-0.18304189503391,0.5283327874222077,0.14772619280286178,0.25295807629863143,0.7776049766718507,643
grid_0036,42/84/168,2,0.2,2,0.05,3,0.95,20000000.0,1000000.0,3053,1.368218580561992,0.07375558030532581,0.2751226349666007,0.6358773908459511,0.992986067271689,0.2680825600346535,0.12405636303695018,52.1242783887954,4.302429791672598,104341.83661434629,0.007737366282948959,0.14517191435088714,1142,-0.17937773270760782,0.5309531608254177,0.14517191435088714,0.256639545157851,0.7776049766718507,643
grid_0037,42/84/168,2,0.2,2,0.1,1,0.85,20000000.0,1000000.0,3053,1.2881667791944236,0.07071218788927269,0.2435718043350824,0.6462662442535866,1.0234035781961486,0.29031352000001504,0.11619788820608225,65.32615930328281,5.392136306723638,130488.22173594948,0.01038022497080862,0.09312413527583999,1140,-0.17768969268245838,0.5286603340976089,0.09312413527583999,0.2519939157160445,0.48367029548989116,643
grid_0038,42/84/168,2,0.2,2,0.1,1,0.9,20000000.0,1000000.0,3053,1.2126436816043085,0.0677500526646364,0.2582721833668462,0.6188511554592326,0.9780649383793412,0.262320362113504,0.1170235676427481,64.2386508917266,5.302371446025255,125055.0662110325,0.01088908667930626,0.09310833202124279,1141,-0.18174228853235308,0.5299705207992139,0.09310833202124279,0.2521150659582056,0.48367029548989116,643
grid_0039,42/84/168,2,0.2,2,0.1,1,0.95,20000000.0,1000000.0,3053,1.1687498920849544,0.06598556111312948,0.25839063037362897,0.5993780147533794,0.9406241755096175,0.25537133841778764,0.1183264143042714,63.9443017022011,5.27807534521935,124691.10170665538,0.010104051846562245,0.09253224395892166,1141,-0.1886733475568444,0.5293154274484114,0.09253224395892166,0.25197893892906453,0.48367029548989116,643
grid_0040,42/84/168,2,0.2,2,0.1,2,0.85,20000000.0,1000000.0,3053,1.3389259806502305,0.07265304604582301,0.24868512675339594,0.6609546177835489,1.0470837775068842,0.29214873842402356,0.11639007561301655,61.7123238402827,5.093843959302732,124202.81878805367,0.010633014141968645,0.09305013208683421,1141,-0.17758401157989667,0.5280052407468064,0.09305013208683421,0.25192720974598953,0.48367029548989116,643
grid_0041,42/84/168,2,0.2,2,0.1,2,0.9,20000000.0,1000000.0,3053,1.235687764522924,0.06866358774096404,0.26252672875653094,0.6236222380290731,0.9840788339267785,0.26154894043053084,0.1176115063200489,59.614456502214296,4.920682292354406,116416.46973049645,0.010161302127636409,0.09316185856361453,1142,-0.1832023472349178,0.5302980674746152,0.09316185856361453,0.2519228825512902,0.48367029548989116,643
grid_0042,42/84/168,2,0.2,2,0.1,2,0.95,20000000.0,1000000.0,3053,1.2089167753956391,0.06760148779810815,0.2623730032145424,0.6124137066589196,0.9636111537317342,0.25765412969272,0.11826933166223347,58.60308216564179,4.837201672368729,114040.93348896985,0.008812944417360191,0.09262947397511394,1141,-0.19652990408622262,0.5283327874222077,0.09262947397511394,0.25220695420607336,0.48367029548989116,643
grid_0043,42/84/168,2,0.2,2,0.1,3,0.85,20000000.0,1000000.0,3053,1.3293472327300795,0.07228976516818819,0.252822953576758,0.6577281272022967,1.039543612519067,0.285930387828654,0.11645915312561904,59.18273676885448,4.885047384785892,118619.08810670162,0.009216430900997169,0.09331270187407228,1141,-0.17443858604963924,0.5266950540452014,0.09331270187407228,0.2523312576664457,0.48367029548989116,643
grid_0044,42/84/168,2,0.2,2,0.1,3,0.9,20000000.0,1000000.0,3053,1.2432397385482452,0.06896109122402705,0.2625344365944583,0.6291079538244816,0.9924410655681857,0.2626744594673974,0.11689474032996211,56.86743634895842,4.693938408102693,111120.22159436624,0.009760050919147334,0.09254720337935178,1222,-0.1775570523356511,0.5293154274484114,0.09254720337935178,0.2522099723473822,0.48367029548989116,643
grid_0045,42/84/168,2,0.2,2,0.1,3,0.95,20000000.0,1000000.0,3053,1.1532214944799528,0.06535347989160845,0.2604990243186611,0.596213342265123,0.934195113489683,0.25087802176050905,0.11786988566440051,55.06489563566836,4.545153521188479,105777.67734970956,0.010041429020585921,0.09243926620188972,1142,-0.19277629298479027,0.5289878807730102,0.09243926620188972,0.24911828624270096,0.48367029548989116,643
grid_0046,42/84/168,2,0.2,2,0.15,1,0.85,20000000.0,1000000.0,3053,1.230073684619844,0.06844182786106479,0.22474127308577296,0.6669531850114209,1.0453938121586785,0.3045360868581706,0.10803765996359445,32.017237569149515,2.6427592097693013,63960.023871153506,0.011055810057651935,0.04007671082377508,1033,-0.12866387303263205,0.5293154274484114,0.04007671082377508,0.24928433195786123,0.2192846034214619,643
grid_0047,42/84/168,2,0.2,2,0.15,1,0.9,20000000.0,1000000.0,3053,1.224638468783787,0.06822664472110884,0.2240248757079758,0.6620005245873425,1.0390482909856407,0.3045494144589757,0.10863910898738612,31.13206447740665,2.5696954629238373,62011.94645257946,0.010882201375394565,0.04012736198169735,1032,-0.12827139640926566,0.5309531608254177,0.04012736198169735,0.24796764416510514,0.2192846034214619,643
grid_0048,42/84/168,2,0.2,2,0.15,1,0.95,20000000.0,1000000.0,3053,1.2025607702214685,0.0673475883689234,0.22049146838062772,0.6513035631478659,1.018501113660517,0.3054430580173892,0.10926595630608292,31.05020282187167,2.5629384576192797,62486.17485163234,0.010024409212788665,0.0396735638939399,1024,-0.13049628048763728,0.5306256141500164,0.0396735638939399,0.24043593715664596,0.2192846034214619,643
grid_0049,42/84/168,2,0.2,2,0.15,2,0.85,20000000.0,1000000.0,3053,1.2174154133057669,0.06793993239731155,0.22967216080652897,0.6624874648541484,1.0378446884761021,0.2958126581764637,0.10806024321431641,30.675794204583333,2.532034110565018,61096.86527466414,0.010611110344955417,0.0401069897773351,1108,-0.13151219963567773,0.5309531608254177,0.0401069897773351,0.24591601827964085,0.2192846034214619,643
grid_0050,42/84/168,2,0.2,2,0.15,2,0.9,20000000.0,1000000.0,3053,1.2105123805409614,0.06766512119618029,0.22945679882350212,0.6564375730326061,1.0294998190638744,0.29489264010968885,0.10878241684484191,29.535887224079254,2.4379441796488606,58706.01259559532,0.010596055518843534,0.040348720122915724,1108,-0.13367427799346188,0.5319358008516214,0.040348720122915724,0.24420469643364984,0.2192846034214619,643
grid_0051,42/84/168,2,0.2,2,0.15,2,0.95,20000000.0,1000000.0,3053,1.1906668642932692,0.06687065862142605,0.22801308945165155,0.6453521238078866,1.0071441972894293,0.29327552546322333,0.10964615486382095,29.10644918459359,2.4024976071135224,58242.63598622364,0.01006424864780206,0.03959208446094059,1031,-0.13473834766707782,0.5322633475270226,0.03959208446094059,0.2374882809694489,0.2192846034214619,643
grid_0052,42/84/168,2,0.2,2,0.15,3,0.85,20000000.0,1000000.0,3053,1.2025618731775594,0.06734763248631559,0.23188417153651797,0.6538489485299347,1.0223172936125224,0.2904365228555906,0.10875498181806596,29.29062819195647,2.4177000669417064,58113.85611419767,0.010498762363669705,0.040327242697942495,1033,-0.12632242739897803,0.5296429741238127,0.040327242697942495,0.24606919714778067,0.2192846034214619,643
grid_0053,42/84/168,2,0.2,2,0.15,3,0.9,20000000.0,1000000.0,3053,1.219522511762241,0.06802366008375316,0.23173436791818314,0.6552190396478726,1.0252871002732247,0.2935415264246424,0.10964125620261991,27.75291936793002,2.290774870854361,55066.314820992986,0.010172742475236451,0.04067214131054957,1033,-0.12620938149969307,0.5316082541762202,0.04067214131054957,0.24809931548919412,0.2192846034214619,643
grid_0054,42/84/168,2,0.2,2,0.15,3,0.95,20000000.0,1000000.0,3053,1.2057403498335617,0.06747468498500542,0.22804800893002253,0.6489443252490671,1.0105448535306927,0.29587929884408815,0.10996772200713725,26.553654029203567,2.1917853964491645,52854.945913215764,0.010453756716276878,0.03979870028293137,1031,-0.12725605163037845,0.5319358008516214,0.03979870028293137,0.23909866725955659,0.2192846034214619,643
grid_0055,42/84/168,2,0.2,3,0.05,1,0.85,20000000.0,1000000.0,3053,1.3850819076551173,0.07438463175161991,0.23924133083343835,0.664368448448419,1.0466781205186342,0.31091881779995223,0.11861913451004259,67.75319574992712,5.592468171955988,140425.81105888012,0.008865897069226277,0.12897949252412005,1114,-0.15341396015179154,0.5289878807730102,0.12897949252412005,0.25218664220486364,0.71850699844479,643
grid_0056,42/84/168,2,0.2,3,0.05,1,0.9,20000000.0,1000000.0,3053,1.2296863493327095,0.06842650897894553,0.23859865647349476,0.6140732266435469,0.9634116678430628,0.2867849718447465,0.11943669526729564,69.46923639681907,5.73411319095919,139313.33289021684,0.009167247973802233,0.13184720414417977,1118,-0.16230781291862018,0.5306256141500164,0.13184720414417977,0.2520677564932205,0.71850699844479,643
grid_0057,42/84/168,2,0.2,3,0.05,1,0.95,20000000.0,1000000.0,3053,1.1992456018755249,0.06721489251857982,0.24016066610988995,0.5980485476854602,0.9307145720602845,0.27987469225216255,0.12107570304529315,69.63154496761123,5.747510426412719,140314.4288656528,0.009471484960608432,0.13174319104198326,1114,-0.16571924348251899,0.5289878807730102,0.13174319104198326,0.2517925336637283,0.71850699844479,643
grid_0058,42/84/168,2,0.2,3,0.05,2,0.85,20000000.0,1000000.0,3053,1.3951138839738135,0.07475692075126772,0.24182452963729417,0.6636437870694167,1.044374889374758,0.30913704603661807,0.11941384086275486,63.64613867901022,5.253464443861963,132670.7481807166,0.008725870800911707,0.13076265450972152,1114,-0.15482737777718003,0.5286603340976089,0.13076265450972152,0.252148017189744,0.71850699844479,643
grid_0059,42/84/168,2,0.2,3,0.05,2,0.9,20000000.0,1000000.0,3053,1.3220612149503626,0.07201251881208859,0.2429546663253217,0.6385298191209822,1.0010462555682633,0.29640311051141627,0.12026818664237142,63.78625713339,5.265030068003367,129740.8013994216,0.008871158465173012,0.13321115979404827,1118,-0.15578553905320902,0.5316082541762202,0.13321115979404827,0.2518053487888031,0.71850699844479,643
grid_0060,42/84/168,2,0.2,3,0.05,2,0.95,20000000.0,1000000.0,3053,1.3718278099705379,0.07389055999985872,0.24416925362803588,0.6497009523751829,1.019106623410274,0.3026202476435571,0.12103799875772535,61.52339864147067,5.078249740468591,126097.01659372139,0.009630454829390305,0.13273159741241378,1118,-0.156897190565367,0.5293154274484114,0.13273159741241378,0.2522311873809185,0.71850699844479,643
grid_0061,42/84/168,2,0.2,3,0.05,3,0.85,20000000.0,1000000.0,3053,1.4370015813718955,0.0762960845399887,0.2442069278599992,0.6787573332952193,1.0676426328456312,0.31242391527781843,0.11874687485470589,60.62788188329276,5.004332209167957,128002.34501316512,0.010003097700240582,0.12985911651365184,1113,-0.16331318602254752,0.5280052407468064,0.12985911651365184,0.2521914115302171,0.71850699844479,643
grid_0062,42/84/168,2,0.2,3,0.05,3,0.9,20000000.0,1000000.0,3053,1.3917832979276743,0.0746334808203295,0.24313602393418454,0.6627343738950059,1.0379914059427453,0.30696183812124994,0.11940629971736152,60.23147212287381,4.971611848989256,125709.16150279681,0.009530796916569918,0.13306497520075355,1114,-0.16584084674903599,0.5302980674746152,0.13306497520075355,0.25216485974766223,0.71850699844479,643
grid_0063,42/84/168,2,0.2,3,0.05,3,0.95,20000000.0,1000000.0,3053,1.3626151476946444,0.07354564600642743,0.24327536606557865,0.6491496355308338,1.0132709353456744,0.30231439868269305,0.1205596490256068,56.9303838157626,4.699134202938806,118245.61888772607,0.009075612352562431,0.13289618937950548,1113,-0.17931235270006385,0.5296429741238127,0.13289618937950548,0.25228645676781963,0.71850699844479,643
grid_0064,42/84/168,2,0.2,3,0.1,1,0.85,20000000.0,1000000.0,3053,1.3544480739089755,0.0732388445628207,0.23839324995882238,0.6715264371446622,1.0660373081142829,0.3072186170349674,0.11515690612558145,63.829775694739126,5.2686221667455815,129680.82577093584,0.009289735875382612,0.08558747773536148,1114,-0.15948865740846607,0.5296429741238127,0.08558747773536148,0.2522309752182013,0.4603421461897356,643
grid_0065,42/84/168,2,0.2,3,0.1,1,0.9,20000000.0,1000000.0,3053,1.2796591821040728,0.07038302748900671,0.24231917489859156,0.6447558269037953,1.0214264509493467,0.29045587299668457,0.11594677931455302,64.31489284645161,5.308664591321914,127708.59024060721,0.00999841693675158,0.08651847706883033,1138,-0.16629785013016873,0.5306256141500164,0.08651847706883033,0.25201704370184863,0.4603421461897356,643
grid_0066,42/84/168,2,0.2,3,0.1,1,0.95,20000000.0,1000000.0,3053,1.2373388965676666,0.0687287113283177,0.24683460723433615,0.6274343505945458,0.9868299949517301,0.27844033743238067,0.11685504079636026,64.6978153736456,5.34027169150301,128500.25297039372,0.010221168306234131,0.08612104735289289,1138,-0.16360112572306207,0.5286603340976089,0.08612104735289289,0.2519513122170064,0.4603421461897356,643
grid_0067,42/84/168,2,0.2,3,0.1,2,0.85,20000000.0,1000000.0,3053,1.3877187610544905,0.07448262497802816,0.24330459173998664,0.6794245980295408,1.077277629507085,0.3061291381529939,0.11559882589300262,61.43010718054136,5.07054929888517,125579.76108085894,0.009098772822275449,0.0863702906972254,1140,-0.1672041679516616,0.5289878807730102,0.0863702906972254,0.25188184181257334,0.4603421461897356,643
grid_0068,42/84/168,2,0.2,3,0.1,2,0.9,20000000.0,1000000.0,3053,1.3249698039468574,0.07212329154449182,0.24970975989272537,0.6570870896620911,1.0385595624398516,0.2888284846194069,0.11630924399542861,60.801086275448725,5.018628804917483,121532.2808568454,0.010143534880083039,0.08648958764267764,1140,-0.16900802469173792,0.5296429741238127,0.08648958764267764,0.2520526347761042,0.4603421461897356,643
grid_0069,42/84/168,2,0.2,3,0.1,2,0.95,20000000.0,1000000.0,3053,1.31010280976958,0.07155574484077021,0.24846760250312916,0.6509720398580118,1.0268627706612703,0.2879882291288622,0.11665092413883082,60.28879351271844,4.976343257518849,120500.82061336862,0.011314247962403236,0.0865159287717051,1140,-0.176117761947862,0.5289878807730102,0.0865159287717051,0.2521355311472261,0.4603421461897356,643
grid_0070,42/84/168,2,0.2,3,0.1,3,0.85,20000000.0,1000000.0,3053,1.3172012270373807,0.07182714326592077,0.2457176554031716,0.6606582762753626,1.0438885919539251,0.2923157603309675,0.11503972319973885,58.831771460489726,4.856078089762008,118148.67194639497,0.010426181195294086,0.08535313067894078,1140,-0.1705285896603702,0.5293154274484114,0.08535313067894078,0.25231686418571214,0.4603421461897356,643
grid_0071,42/84/168,2,0.2,3,0.1,3,0.9,20000000.0,1000000.0,3053,1.2748274597202287,0.07019558518208147,0.24968595206398325,0.6458085578672481,1.0202684121922196,0.28113550082342437,0.1153873609545825,58.87500080613218,4.859646316130137,116315.79223737557,0.009492155859063513,0.08598678530788964,1140,-0.1766552383342529,0.5283327874222077,0.08598678530788964,0.2522134147861969,0.4603421461897356,643
grid_0072,42/84/168,2,0.2,3,0.1,3,0.95,20000000.0,1000000.0,3053,1.2026890329277418,0.06735271864229753,0.2449095617658429,0.6186944116298091,0.9719522943717132,0.2750105718889539,0.11632313335220969,57.36742917342796,4.735208696922321,112296.75050865018,0.008711604234941378,0.08608665171360685,1118,-0.18143726752938383,0.5286603340976089,0.08608665171360685,0.24977514475404494,0.4603421461897356,643
grid_0073,42/84/168,2,0.2,3,0.15,1,0.85,20000000.0,1000000.0,3053,1.2677798481812204,0.06992152345883307,0.2237035861372063,0.6794612704965369,1.0641300415617871,0.3125632658206356,0.10809564014760874,32.348417876716056,2.6700954159621504,65393.43095357684,0.010207246658150267,0.038420832844420084,1026,-0.1244535683321647,0.5306256141500164,0.038420832844420084,0.24742097015838066,0.2115085536547434,643
grid_0074,42/84/168,2,0.2,3,0.15,1,0.9,20000000.0,1000000.0,3053,1.2704073809433805,0.07002379203055864,0.22020807612214666,0.6782680378319456,1.0632400188228703,0.31798920940446035,0.1084892547555219,32.07602011868194,2.647611224994382,64672.16473402965,0.011096821735143172,0.03844740602454367,1020,-0.12606957579680955,0.5306256141500164,0.03844740602454367,0.24769760604580424,0.2115085536547434,643
grid_0075,42/84/168,2,0.2,3,0.15,1,0.95,20000000.0,1000000.0,3053,1.208396020662808,0.06758071075452343,0.21976744914658164,0.6531520248979953,1.0206564461719168,0.3075101022328748,0.10929639707527539,32.19667911502476,2.657570631177936,64955.10273884586,0.009865020337113254,0.03834176449351663,1020,-0.12780860139455552,0.5316082541762202,0.03834176449351663,0.24137566867993648,0.2115085536547434,643
grid_0076,42/84/168,2,0.2,3,0.15,2,0.85,20000000.0,1000000.0,3053,1.245104560401924,0.06903441279049871,0.22871027967793867,0.6701906356188929,1.0479110936665357,0.3018421947964491,0.10840326415380669,31.557555600908202,2.604816250058587,63597.650854989515,0.01002923743883339,0.03855629755516847,1032,-0.1321913691800355,0.5322633475270226,0.03855629755516847,0.2420571294049413,0.2115085536547434,643
grid_0077,42/84/168,2,0.2,3,0.15,2,0.9,20000000.0,1000000.0,3053,1.2394279109367368,0.06881104261880111,0.23198654133430507,0.6650515249064881,1.039753628073426,0.2966165287995768,0.10902890396681686,30.996770315581635,2.558528044391278,62051.8305550349,0.011003721137230086,0.0387425021405492,1028,-0.13276808787374128,0.5319358008516214,0.0387425021405492,0.24102603706967568,0.2115085536547434,643
grid_0078,42/84/168,2,0.2,3,0.15,2,0.95,20000000.0,1000000.0,3053,1.1724184937292876,0.0661342845374755,0.23331674631971,0.6379779821110653,0.9929977528104331,0.28345279788383815,0.10987031865904368,30.660307893707795,2.5307558431753567,61152.07851339062,0.010930402870686343,0.03848980730420095,1030,-0.1373501473991855,0.5312807075008189,0.03848980730420095,0.24330760933648887,0.2115085536547434,643
