trade_date,symbol,active_net_pnl_contribution,active_return_contribution
2025-08-27,SH518880,0.0,0.0
2025-08-27,SH513090,-8068.19999999999,-0.004460645524372151
2025-08-27,SH516150,2393.600000000002,0.0013233436363919093
2025-08-27,SH515880,3304.000000000009,0.0018266742039768032
2025-08-28,SH510300,0.0,0.0
2025-08-28,SH511010,0.0,0.0
2025-08-28,SH518880,0.0,0.0
2025-08-28,SH513090,1502.8999999999749,0.000835634866776555
2025-08-28,SH516150,7615.999999999982,0.004234609851201233
2025-08-28,SH515880,12207.999999999998,0.006787830496778463
2025-08-29,SH510300,0.0,0.0
2025-08-29,SH511010,0.0,0.0
2025-08-29,SH518880,0.0,0.0
2025-08-29,SH513090,237.30000000000905,0.00012964112789889642
2025-08-29,SH516150,1740.8000000000015,0.0009510293950543213
2025-08-29,SH515880,-112.00000000001253,-6.118755299063409e-05
2025-09-01,SH510300,0.0,0.0
2025-09-01,SH511010,0.0,0.0
2025-09-01,SH518880,0.0,0.0
2025-09-01,SH513090,865.8523300000185,0.0004710476758078022
2025-09-01,SH516150,-761.5999999999885,-0.0004143315175870799
2025-09-01,SH515880,8456.000000000013,0.004600298467327213
2025-09-01,SH515980,2982.412080000003,0.001622514867616149
2025-09-02,SH510300,0.0,0.0
2025-09-02,SH511010,0.0,0.0
2025-09-02,SH518880,0.0,0.0
2025-09-02,SH516150,-6419.199999999993,-0.003456084667273763
2025-09-02,SH515880,-8736.000000000007,-0.004703445235123325
2025-09-02,SH515980,-7840.199999999995,-0.0042211482752305225
2025-09-03,SH510300,0.0,0.0
2025-09-03,SH511010,0.0,0.0
2025-09-03,SH518880,0.0,0.0
2025-09-03,SH516150,-3264.000000000003,-0.0017816855321631422
2025-09-03,SH515880,2912.0000000000027,0.0015895429747729993
2025-09-03,SH515980,-322.2000000000121,-0.00017587594315655191
2025-09-04,SH510300,0.0,0.0
2025-09-04,SH511010,0.0,0.0
2025-09-04,SH518880,0.0,0.0
2025-09-04,SH516150,-8486.400000000007,-0.004637016696384787
2025-09-04,SH515880,-13607.999999999993,-0.007435487745616999
2025-09-04,SH515980,-16324.799999999992,-0.008919962547740181
2025-09-05,SH510300,0.0,0.0
2025-09-05,SH511010,0.0,0.0
2025-09-05,SH518880,0.0,0.0
2025-09-05,SH516150,6745.600000000005,0.0037894651280380655
2025-09-05,SH515880,9015.999999999976,0.005064904173741562
2025-09-05,SH515980,9666.00000000001,0.005430053653880448
2025-09-08,SH510300,0.0,0.0
2025-09-08,SH511010,0.0,0.0
2025-09-08,SH518880,0.0,0.0
2025-09-08,SH516150,86.51775999998821,4.760101994133546e-05
2025-09-08,SH515880,-6943.999999999981,-0.0038205043967004873
2025-09-08,SH515980,-4296.000000000004,-0.0023636069827513467
2025-09-08,SZ159814,-2880.2389200000025,-0.0015846724449032118
2025-09-09,SH510300,0.0,0.0
2025-09-09,SH511010,0.0,0.0
2025-09-09,SH518880,0.0,0.0
2025-09-09,SH515880,-2688.0000000000023,-0.0014883797428589902
2025-09-09,SH515980,-2577.600000000002,-0.001427249860562996
2025-09-09,SZ159814,-4407.000000000004,-0.0024402118775221616
2025-09-10,SH510300,0.0,0.0
2025-09-10,SH511010,0.0,0.0
2025-09-10,SH518880,0.0,0.0
2025-09-10,SH515880,5935.999999999993,0.003303295014056201
2025-09-10,SH515980,4725.600000000004,0.002629725559033695
2025-09-10,SZ159814,2644.2000000000025,0.001471457661079418
2025-09-11,SH510300,0.0,0.0
2025-09-11,SH511010,0.0,0.0
2025-09-11,SH518880,0.0,0.0
2025-09-11,SH515880,13720.000000000005,0.007577582779176707
2025-09-11,SH515980,13102.799999999987,0.007236702014504112
2025-09-11,SZ159814,10870.60000000001,0.006003853597617956
2025-09-12,SH510300,0.0,0.0
2025-09-12,SH511010,0.0,0.0
2025-09-12,SH518880,0.0,0.0
2025-09-12,SH515880,-4143.999999999991,-0.002224730883584619
2025-09-12,SH515980,-1074.000000000001,-0.0005765832454077915
2025-09-12,SZ159814,-2644.2000000000025,-0.001419554392464881
2025-09-15,SH510300,0.0,0.0
2025-09-15,SH511010,0.0,0.0
2025-09-15,SH518880,0.0,0.0
2025-09-15,SH515880,-2576.0000000000146,-0.0013914574289321765
2025-09-15,SH515980,-344.61437999998816,-0.00018614760837260748
2025-09-15,SZ159814,1762.8000000000015,0.0009521976536186448
2025-09-15,SZ159819,-1499.1038900000012,-0.0008097590234788875
2025-09-16,SH510300,0.0,0.0
2025-09-16,SH511010,0.0,0.0
2025-09-16,SH518880,0.0,0.0
2025-09-16,SH515880,1064.000000000007,0.0005753997848528292
2025-09-16,SZ159814,1175.200000000001,0.0006355355518412039
2025-09-16,SZ159819,2392.099999999988,0.0012936220163030422
2025-09-17,SH510300,0.0,0.0
2025-09-17,SH511010,0.0,0.0
2025-09-17,SH518880,0.0,0.0
2025-09-17,SH515880,503.9999999999942,0.00027149182575682084
2025-09-17,SZ159814,3231.800000000003,0.0017408874652398898
2025-09-17,SZ159819,251.80000000000024,0.0001356381780269213
2025-09-18,SH510300,0.0,0.0
2025-09-18,SH511010,0.0,0.0
2025-09-18,SH518880,0.0,0.0
2025-09-18,SH515880,2799.99999999999,0.001503221391827973
2025-09-18,SZ159814,-2938.0000000000023,-0.0015773087318537871
2025-09-18,SZ159819,755.4000000000007,0.0004055476569238771
2025-09-19,SH510300,0.0,0.0
2025-09-19,SH511010,0.0,0.0
2025-09-19,SH518880,0.0,0.0
2025-09-19,SH515880,1456.0000000000136,0.0007860430997301558
2025-09-19,SZ159814,-881.4000000000008,-0.0004758368050152153
2025-09-19,SZ159819,-1762.6000000000017,-0.000951565637077171
2025-09-22,SH510300,0.0,0.0
2025-09-22,SH511010,0.0,0.0
2025-09-22,SH518880,0.0,0.0
2025-09-22,SH515880,1736.0000000000077,0.0009368506707473074
2025-09-22,SZ159814,1469.0000000000014,0.00079276131067269
2025-09-22,SZ159819,4154.69999999999,0.0022421275816554213
2025-09-23,SH510300,0.0,0.0
2025-09-23,SH511010,0.0,0.0
2025-09-23,SH518880,0.0,0.0
2025-09-23,SH515880,1231.999999999989,0.0006596402327588448
2025-09-23,SZ159814,1175.200000000001,0.0006292282480017873
2025-09-23,SZ159819,-377.6999999999862,-0.00020222899018913052
2025-09-24,SH510300,0.0,0.0
2025-09-24,SH511010,0.0,0.0
2025-09-24,SH518880,0.0,0.0
2025-09-24,SH515880,-1007.9999999999886,-0.0005382150684300236
2025-09-24,SZ159814,3231.8000000000025,0.001725598668801757
2025-09-24,SZ159819,3273.400000000003,0.0017478107192449013
2025-09-25,SH510300,0.0,0.0
2025-09-25,SH511010,0.0,0.0
2025-09-25,SH518880,0.0,0.0
2025-09-25,SH515880,3527.9999999999845,0.001872096758673447
2025-09-25,SZ159814,3525.600000000003,0.0018708232234634747
2025-09-25,SZ159819,5287.800000000005,0.0028059164513927165
2025-09-26,SH510300,0.0,0.0
2025-09-26,SH511010,0.0,0.0
2025-09-26,SH518880,0.0,0.0
2025-09-26,SH515880,-4704.000000000004,-0.0024769910920804683
2025-09-26,SZ159814,-5288.400000000004,-0.0027847193221425064
2025-09-26,SZ159819,-6420.90000000002,-0.0033810612464157132
2025-09-29,SH510300,0.0,0.0
2025-09-29,SH511010,0.0,0.0
2025-09-29,SH518880,0.0,0.0
2025-09-29,SH515880,2072.0000000000205,0.001103210944166462
2025-09-29,SZ159814,-249.40682,-0.00013279359718810428
2025-09-29,SZ159819,-1379.914359999987,-0.0007347184478592807
2025-09-29,SH515980,2491.4936800000028,0.0013265652003366546
2025-09-29,SH588200,3947.3124000000116,0.0021016979921447644
2025-09-30,SH510300,0.0,0.0
2025-09-30,SH511010,0.0,0.0
2025-09-30,SH518880,0.0,0.0
2025-09-30,SH515880,-3136.0000000000027,-0.0016525768055433818
2025-09-30,SH515980,1262.4000000000012,0.0006652464793743512
2025-09-30,SH588200,3809.9999999999864,0.00200775434602049
2025-10-09,SH510300,0.0,0.0
2025-10-09,SH511010,0.0,0.0
2025-10-09,SH518880,0.0,0.0
2025-10-09,SH515880,1344.0000000000011,0.0007056545082797645
2025-10-09,SH515980,1893.6000000000017,0.0009942167982727396
2025-10-09,SH588200,6172.199999999997,0.0032406553244080033
2025-10-10,SH510300,0.0,0.0
2025-10-10,SH511010,0.0,0.0
2025-10-10,SH518880,0.0,0.0
2025-10-10,SH515880,-3136.000000000003,-0.0016192339578121255
2025-10-10,SH515980,-9468.00000000001,-0.0048886821149761485
2025-10-10,SH588200,-13487.400000000005,-0.006964048495725525
2025-10-13,SH510300,0.0,0.0
2025-10-13,SH511010,0.0,0.0
2025-10-13,SH518880,0.0,0.0
2025-10-13,SH515880,-2519.9999999999964,-0.0013302346722079022
2025-10-13,SH515980,-1893.6000000000017,-0.0009995763394019404
2025-10-13,SH588200,4419.60000000002,0.0023329782370198732
2025-10-14,SH510300,0.0,0.0
2025-10-14,SH511010,0.0,0.0
2025-10-14,SH518880,0.0,0.0
2025-10-14,SH515880,-9072.00000000002,-0.004774787472809628
2025-10-14,SH515980,-9468.000000000007,-0.004983210735511628
2025-10-14,SH588200,-10134.6,-0.005334056561060003
2025-10-15,SH510300,0.0,0.0
2025-10-15,SH511010,0.0,0.0
2025-10-15,SH518880,0.0,0.0
2025-10-15,SH515880,3639.9999999999973,0.001946819095558706
2025-10-15,SH515980,3576.8000000000034,0.0019130171815918658
2025-10-15,SH588200,2438.4000000000024,0.0013041548578599882
2025-10-16,SH510300,0.0,0.0
2025-10-16,SH511010,0.0,0.0
2025-10-16,SH518880,0.0,0.0
2025-10-16,SH515880,1120.000000000001,0.0005914016857050246
2025-10-16,SH515980,0.0,0.0
2025-10-16,SH588200,-1828.8000000000015,-0.0009656744668012046
2025-10-17,SH510300,0.0,0.0
2025-10-17,SH511010,0.0,0.0
2025-10-17,SH518880,0.0,0.0
2025-10-17,SH515880,-4255.999999999979,-0.0022436874284480434
2025-10-17,SH515980,-5470.399999999981,-0.002883897487918749
2025-10-17,SH588200,-7543.800000000016,-0.003976957054212046
2025-10-20,SH510300,0.0,0.0
2025-10-20,SH511010,0.0,0.0
2025-10-20,SH518880,0.0,0.0
2025-10-20,SH515880,4647.999999999985,0.0024734757353918387
2025-10-20,SH515980,2945.599999999979,0.0015675279961639783
2025-10-20,SH588200,762.0000000000173,0.0004055052733151097
2025-10-21,SH510300,0.0,0.0
2025-10-21,SH511010,0.0,0.0
2025-10-21,SH518880,0.0,0.0
2025-10-21,SH515880,9576.000000000015,0.005096796552019081
2025-10-21,SH515980,7364.000000000006,0.003919466354330461
2025-10-21,SH588200,5638.799999999987,0.0030012339596413003
2025-10-22,SH510300,0.0,0.0
2025-10-22,SH511010,0.0,0.0
2025-10-22,SH518880,0.0,0.0
2025-10-22,SH515880,-1400.00000000002,-0.0007301069712657718
2025-10-22,SH515980,420.8000000000003,0.000219449295363309
2025-10-22,SH588200,228.60000000000855,0.00011921603830811378
2025-10-23,SH510300,0.0,0.0
2025-10-23,SH511010,0.0,0.0
2025-10-23,SH518880,0.0,0.0
2025-10-23,SH515880,-2743.9999999999964,-0.0014428011012165291
2025-10-23,SH515980,-1893.6000000000017,-0.0009956589523555488
2025-10-23,SH588200,-1371.600000000018,-0.0007211902297480394
2025-10-24,SH510300,0.0,0.0
2025-10-24,SH511010,0.0,0.0
2025-10-24,SH518880,0.0,0.0
2025-10-24,SH515880,8512.000000000007,0.004493555795049303
2025-10-24,SH515980,9888.800000000008,0.005220379998365078
2025-10-24,SH588200,9753.60000000001,0.005149006790718149
2025-10-27,SH510300,0.0,0.0
2025-10-27,SH511010,0.0,0.0
2025-10-27,SH518880,0.0,0.0
2025-10-27,SH515880,7559.999999999988,0.003921487926194725
2025-10-27,SH515980,3956.361600000004,0.0020522254293730796
2025-10-27,SH588200,3733.799999999995,0.0019367793146595062
2025-10-27,SZ159819,-129.09332000001362,-6.696268462069394e-05
2025-10-28,SH510300,0.0,0.0
2025-10-28,SH511010,0.0,0.0
2025-10-28,SH518880,0.0,0.0
2025-10-28,SH515880,168.00000000000637,8.621009775772084e-05
2025-10-28,SH588200,-2285.9999999999854,-0.0011730731159175067
2025-10-28,SZ159819,-494.8000000000004,-0.0002539092641102303
2025-10-29,SH510300,0.0,0.0
2025-10-29,SH511010,0.0,0.0
2025-10-29,SH518880,0.0,0.0
2025-10-29,SH515880,3080.000000000009,0.0015930117497738264
2025-10-29,SH588200,914.4000000000008,0.00047293829350428045
2025-10-29,SZ159819,1113.3000000000147,0.0005758116821503958
2025-10-30,SH510300,0.0,0.0
2025-10-30,SH511010,0.0,0.0
2025-10-30,SH518880,0.0,0.0
2025-10-30,SH515880,-5711.999999999993,-0.002929990843508406
2025-10-30,SH588200,-3810.00000000002,-0.0019543531361637077
2025-10-30,SZ159819,-4576.900000000018,-0.0023477372359337694
2025-10-31,SH510300,0.0,0.0
2025-10-31,SH511010,0.0,0.0
2025-10-31,SH518880,0.0,0.0
2025-10-31,SH515880,-8456.000000000015,-0.004378040993130227
2025-10-31,SH588200,-8077.19999999999,-0.004181919667657446
2025-10-31,SZ159819,-6184.999999999978,-0.003202244979010207
2025-11-03,SH510300,0.0,0.0
2025-11-03,SH511010,0.0,0.0
2025-11-03,SH518880,0.0,0.0
2025-11-03,SH515880,1175.9999999999948,0.0006177479632720587
2025-11-03,SH588200,-3051.0022799999942,-0.0016026789493268812
2025-11-03,SZ159819,-1598.6988000000151,-0.0008397899044094371
2025-11-03,SH560860,-3546.246000000018,-0.0018628284385728792
2025-11-03,SZ159796,980.6918400000204,0.0005151533900999515
2025-11-04,SH510300,0.0,0.0
2025-11-04,SH511010,0.0,0.0
2025-11-04,SH518880,0.0,0.0
2025-11-04,SH515880,-1903.9999999999895,-0.0010029594012740816
2025-11-04,SH560860,-4751.9999999999745,-0.0025031843880538003
2025-11-04,SZ159796,-6393.600000000006,-0.0033679208130178617
2025-11-05,SH510300,0.0,0.0
2025-11-05,SH511010,0.0,0.0
2025-11-05,SH518880,0.0,0.0
2025-11-05,SH515880,-727.9999999999945,-0.00038741268167706707
2025-11-05,SH560860,-264.0,-0.00014049031313564077
2025-11-05,SZ159796,6739.200000000006,0.0035863345389534514
2025-11-06,SH510300,0.0,0.0
2025-11-06,SH511010,0.0,0.0
2025-11-06,SH518880,0.0,0.0
2025-11-06,SH515880,3919.999999999991,0.002080041341014257
2025-11-06,SH560860,7259.999999999992,0.0038523214632049806
2025-11-06,SZ159796,3456.000000000003,0.0018338323659554325
2025-11-07,SH510300,0.0,0.0
2025-11-07,SH511010,0.0,0.0
2025-11-07,SH518880,0.0,0.0
2025-11-07,SH515880,-1847.9999999999955,-0.0009679636188774411
2025-11-07,SH560860,-660.0000000000152,-0.0003457012924562378
2025-11-07,SZ159796,2073.6000000000017,0.0010861306061170284
2025-11-10,SH510300,0.0,0.0
2025-11-10,SH511010,0.0,0.0
2025-11-10,SH518880,0.0,0.0
2025-11-10,SH515880,-1512.0000000000075,-0.000792078145039426
2025-11-10,SH560860,1469.754000000016,0.00076994710448696
2025-11-10,SZ159796,-3974.400000000023,-0.002082033981246493
2025-11-10,SZ159781,-2894.9993800000025,-0.0015165778695771686
2025-11-11,SH510300,0.0,0.0
2025-11-11,SH511010,0.0,0.0
2025-11-11,SH518880,0.0,0.0
2025-11-11,SH515880,-4704.000000000004,-0.0024650399125652695
2025-11-11,SZ159796,-691.2000000000007,-0.00036220994633612134
2025-11-11,SZ159781,-3464.600000000003,-0.0018155563947860616
2025-11-12,SH510300,0.0,0.0
2025-11-12,SH511010,0.0,0.0
2025-11-12,SH518880,0.0,0.0
2025-11-12,SH515880,1512.0000000000073,0.000796460124133333
2025-11-12,SZ159796,-3801.600000000003,-0.0020025283121066577
2025-11-12,SZ159781,203.80000000000018,0.00010735355376876496
2025-11-13,SH510300,0.0,0.0
2025-11-13,SH511010,0.0,0.0
2025-11-13,SH518880,0.0,0.0
2025-11-13,SH515880,-1064.000000000007,-0.000561286010165223
2025-11-13,SZ159796,10540.800000000028,0.005560529676644323
2025-11-13,SZ159781,2038.0000000000018,0.0010750948202224793
2025-11-14,SH510300,0.0,0.0
2025-11-14,SH511010,0.0,0.0
2025-11-14,SH518880,0.0,0.0
2025-11-14,SH515880,-4759.999999999998,-0.0024822259071303867
2025-11-14,SZ159796,-4838.400000000004,-0.0025231096279537137
2025-11-14,SZ159781,-5706.400000000005,-0.002975750822783373
2025-11-17,SH510300,0.0,0.0
2025-11-17,SH511010,0.0,0.0
2025-11-17,SH518880,0.0,0.0
2025-11-17,SH515880,1288.0000000000073,0.0006811411574082749
2025-11-17,SZ159796,1209.5999999999817,0.0006396803913051492
2025-11-17,SZ159781,-1047.2874400000007,-0.0005538436172521318
2025-11-17,SH561330,1337.6798800000115,0.0007074136814479542
2025-11-18,SH510300,0.0,0.0
2025-11-18,SH511010,0.0,0.0
2025-11-18,SH518880,0.0,0.0
2025-11-18,SH515880,-448.0000000000002,-0.00023794400468065945
2025-11-18,SZ159796,-8294.400000000007,-0.004405363286659068
2025-11-18,SH561330,-4625.700000000014,-0.00245682496082886
2025-11-19,SH510300,0.0,0.0
