model,trade_date,symbol,shares,close,market_value
b2,2015-02-12,SH513100,620000,1.393,863660.0
b2,2015-02-13,SH513100,620000,1.419,879780.0
b2,2015-02-16,SZ159915,501200,1.83,917196.0
b2,2015-02-17,SZ159915,501200,1.82,912184.0
b2,2015-02-25,SZ159915,501200,1.803,903663.6
b2,2015-02-26,SZ159915,501200,1.814,909176.8
b2,2015-02-27,SZ159915,501200,1.863,933735.6
b2,2015-03-02,SZ159915,501200,1.914,959296.7999999999
b2,2015-03-03,SZ159915,501200,1.883,943759.6
b2,2015-03-04,SZ159915,501200,1.94,972328.0
b2,2015-03-05,SZ159915,501200,1.938,971325.6
b2,2015-03-06,SZ159915,501200,1.88,942256.0
b2,2015-03-09,SZ159915,501200,1.927,965812.4
b2,2015-03-10,SZ159915,501200,1.972,988366.4
b2,2015-03-11,SZ159915,501200,1.96,982352.0
b2,2015-03-12,SZ159915,501200,1.94,972328.0
b2,2015-03-13,SZ159915,501200,1.992,998390.4
b2,2015-03-16,SZ159915,501200,2.061,1032973.2
b2,2015-03-17,SZ159915,501200,2.053,1028963.6
b2,2015-03-18,SZ159915,501200,2.099,1052018.8
b2,2015-03-19,SZ159915,501200,2.095,1050014.0
b2,2015-03-20,SZ159915,501200,2.126,1065551.2
b2,2015-03-23,SZ159915,501200,2.206,1105647.2
b2,2015-03-24,SZ159915,501200,2.273,1139227.6
b2,2015-03-25,SZ159915,501200,2.288,1146745.5999999999
b2,2015-03-26,SZ159915,501200,2.19,1097628.0
b2,2015-03-27,SZ159915,501200,2.228,1116673.6
b2,2015-03-30,SZ159915,501200,2.193,1099131.6
b2,2015-03-31,SZ159915,501200,2.247,1126196.4
b2,2015-04-01,SZ159915,501200,2.296,1150755.2
b2,2015-04-02,SZ159915,501200,2.369,1187342.8
b2,2015-04-03,SZ159915,501200,2.391,1198369.2
b2,2015-04-07,SZ159915,501200,2.438,1221925.6
b2,2015-04-08,SZ159915,501200,2.377,1191352.4
b2,2015-04-09,SZ159915,501200,2.466,1235959.2000000002
b2,2015-04-10,SZ159915,501200,2.424,1214908.8
b2,2015-04-13,SZ159915,501200,2.451,1228441.2
b2,2015-04-14,SZ159915,501200,2.44,1222928.0
b2,2015-04-15,SZ159915,501200,2.33,1167796.0
b2,2015-04-16,SZ159915,501200,2.375,1190350.0
b2,2015-04-17,SZ159915,501200,2.368,1186841.5999999999
b2,2015-04-20,SZ159915,501200,2.318,1161781.6
b2,2015-04-21,SZ159915,501200,2.496,1250995.2
b2,2015-04-22,SZ159915,501200,2.524,1265028.8
b2,2015-04-23,SZ159915,501200,2.598,1302117.5999999999
b2,2015-04-24,SZ159915,501200,2.645,1325674.0
b2,2015-04-27,SZ159915,501200,2.65,1328180.0
b2,2015-04-28,SZ159915,501200,2.583,1294599.6
b2,2015-04-29,SZ159915,501200,2.723,1364767.5999999999
b2,2015-04-30,SZ159915,501200,2.748,1377297.6
b2,2015-05-04,SZ159915,501200,2.74,1373288.0
b2,2015-05-05,SZ159915,501200,2.67,1338204.0
b2,2015-05-06,SZ159915,501200,2.738,1372285.6
b2,2015-05-07,SZ159915,501200,2.686,1346223.2
b2,2015-05-08,SZ159915,501200,2.894,1450472.8
b2,2015-05-11,SZ159915,501200,3.05,1528660.0
b2,2015-05-12,SZ159915,501200,3.129,1568254.8
b2,2015-05-13,SZ159915,501200,3.036,1521643.2
b2,2015-05-14,SZ159915,501200,3.008,1507609.6
b2,2015-05-15,SZ159915,501200,3.016,1511619.2
b2,2015-05-18,SZ159915,501200,3.157,1582288.4
b2,2015-05-19,SZ159915,501200,3.185,1596322.0
b2,2015-05-20,SZ159915,501200,3.264,1635916.7999999998
b2,2015-05-21,SZ159915,501200,3.41,1709092.0
b2,2015-05-22,SZ159915,501200,3.382,1695058.4000000001
b2,2015-05-25,SZ159915,501200,3.327,1667492.4
b2,2015-05-26,SZ159915,501200,3.463,1735655.6
b2,2015-05-27,SZ159915,501200,3.463,1735655.6
b2,2015-05-28,SZ159915,501200,3.29,1648948.0
b2,2015-05-29,SZ159915,501200,3.384,1696060.8
b2,2015-06-01,SZ159915,501200,3.568,1788281.6
b2,2015-06-02,SZ159915,501200,3.768,1888521.5999999999
b2,2015-06-03,SZ159915,501200,3.79,1899548.0
b2,2015-06-04,SZ159915,501200,3.751,1880001.2
b2,2015-06-05,SZ159915,501200,3.703,1855943.5999999999
b2,2015-06-08,SZ159915,501200,3.533,1770739.5999999999
b2,2015-06-09,SZ159915,501200,3.526,1767231.2
b2,2015-06-10,SZ159915,501200,3.66,1834392.0
b2,2015-06-11,SZ159915,501200,3.666,1837399.2
b2,2015-06-12,SZ159915,501200,3.704,1856444.8
b2,2015-06-15,SZ159915,501200,3.512,1760214.4
b2,2015-06-16,SZ159915,501200,3.402,1705082.4000000001
b2,2015-06-17,SZ159915,501200,3.545,1776754.0
b2,2015-06-18,SZ159915,501200,3.32,1663984.0
b2,2015-06-19,SZ159915,501200,3.15,1578780.0
b2,2015-06-23,SZ159915,501200,3.208,1607849.6
b2,2015-06-24,SZ159915,501200,3.199,1603338.7999999998
b2,2015-06-25,SZ159915,501200,3.03,1518636.0
b2,2015-06-26,SZ159915,501200,2.767,1386820.4
b2,2015-06-29,SZ159915,501200,2.49,1247988.0
b2,2015-06-30,SZ159915,501200,2.733,1369779.6
b2,2015-07-01,SZ159915,501200,2.56,1283072.0
b2,2015-07-02,SZ159915,501200,2.47,1237964.0
b2,2015-07-03,SZ159915,501200,2.457,1231448.4
b2,2015-07-06,SZ159915,501200,2.33,1167796.0
b2,2015-07-07,SZ159915,501200,2.097,1051016.4
b2,2015-07-08,SZ159915,501200,1.899,951778.8
b2,2015-07-09,SZ159915,501200,2.089,1047006.7999999999
b2,2015-07-10,SZ159915,501200,2.298,1151757.6
b2,2015-07-13,SZ159915,501200,2.528,1267033.6
b2,2015-07-14,SZ159915,501200,2.657,1331688.4
b2,2015-07-15,SZ159915,501200,2.405,1205386.0
b2,2015-07-16,SZ159915,501200,2.489,1247486.8
b2,2015-07-17,SZ159915,501200,2.688,1347225.6
b2,2015-07-20,SZ159915,501200,2.69,1348228.0
b2,2015-07-21,SZ159915,501200,2.707,1356748.4
b2,2015-07-22,SZ159915,501200,2.754,1380304.8
b2,2015-07-23,SZ159915,501200,2.82,1413384.0
b2,2015-07-24,SZ159915,501200,2.74,1373288.0
b2,2015-07-27,SZ159915,501200,2.466,1235959.2000000002
b2,2015-07-28,SZ159915,501200,2.395,1200374.0
b2,2015-07-29,SZ159915,501200,2.573,1289587.6
b2,2015-07-30,SZ159915,501200,2.4,1202880.0
b2,2015-07-31,SZ159915,501200,2.368,1186841.5999999999
b2,2015-08-03,SZ159915,501200,2.24,1122688.0
b2,2015-08-04,SZ159915,501200,2.442,1223930.4000000001
b2,2015-08-05,SZ159915,501200,2.358,1181829.6
b2,2015-08-06,SZ159915,501200,2.35,1177820.0
b2,2015-08-07,SZ159915,501200,2.459,1232450.8
b2,2015-08-10,SZ159915,501200,2.622,1314146.4
b2,2015-08-11,SZ159915,501200,2.565,1285578.0
b2,2015-08-12,SZ159915,501200,2.489,1247486.8
b2,2015-08-13,SZ159915,501200,2.558,1282069.5999999999
b2,2015-08-14,SZ159915,501200,2.525,1265530.0
b2,2015-08-17,SZ159915,501200,2.505,1255506.0
b2,2015-08-18,SZ159915,501200,2.343,1174311.6
b2,2015-08-19,SZ159915,501200,2.422,1213906.4000000001
b2,2015-08-20,SZ159915,501200,2.362,1183834.4000000001
b2,2015-08-21,SZ159915,501200,2.226,1115671.2
b2,2015-08-24,SZ159915,501200,2.003,1003903.6000000001
b2,2015-08-25,SZ159915,501200,1.803,903663.6
b2,2015-08-26,SZ159915,501200,1.74,872088.0
b2,2015-08-27,SZ159915,501200,1.801,902661.2
b2,2015-08-28,SZ159915,501200,1.941,972829.2000000001
b2,2015-08-31,SZ159915,501200,1.83,917196.0
b2,2015-09-01,SZ159915,501200,1.725,864570.0
b2,2015-09-02,SZ159915,501200,1.69,847028.0
b2,2015-09-07,SZ159915,501200,1.763,883615.6
b2,2015-09-08,SZ159915,501200,1.888,946265.6
b2,2015-09-09,SZ159915,501200,1.943,973831.6
b2,2015-09-10,SZ159915,501200,1.899,951778.8
b2,2015-09-11,SZ159915,501200,1.922,963306.4
b2,2015-09-14,SZ159915,501200,1.73,867076.0
b2,2015-09-15,SZ159915,501200,1.633,818459.6
b2,2015-09-16,SZ159915,501200,1.796,900155.2000000001
b2,2015-09-17,SZ159915,501200,1.763,883615.6
b2,2015-09-18,SZ159915,501200,1.825,914690.0
b2,2015-09-21,SZ159915,501200,1.965,984858.0
b2,2015-09-22,SZ159915,501200,1.939,971826.8
b2,2015-09-23,SZ159915,501200,1.915,959798.0
b2,2015-09-24,SZ159915,501200,1.933,968819.6
b2,2015-09-25,SZ159915,501200,1.845,924714.0
b2,2015-09-28,SZ159915,501200,1.979,991874.8
b2,2015-09-29,SZ159915,501200,1.952,978342.4
b2,2015-09-30,SZ159915,501200,1.935,969822.0
b2,2015-10-08,SZ159915,501200,2.08,1042496.0
b2,2015-10-09,SZ159915,501200,2.103,1054023.6
b2,2015-10-12,SZ159915,501200,2.22,1112664.0
b2,2015-10-13,SZ159915,501200,2.226,1115671.2
b2,2015-10-14,SZ159915,501200,2.182,1093618.4
b2,2015-10-15,SZ159915,501200,2.298,1151757.6
b2,2015-10-16,SZ159915,501200,2.329,1167294.8
b2,2015-10-19,SZ159915,501200,2.294,1149752.8
b2,2015-10-20,SZ159915,501200,2.391,1198369.2
b2,2015-10-21,SZ159915,501200,2.22,1112664.0
b2,2015-10-22,SZ159915,501200,2.348,1176817.5999999999
b2,2015-10-23,SZ159915,501200,2.427,1216412.4
b2,2015-10-26,SZ159915,501200,2.398,1201877.6
b2,2015-10-27,SZ159915,501200,2.444,1224932.8
b2,2015-10-28,SZ159915,501200,2.36,1182832.0
b2,2015-10-29,SZ159915,501200,2.352,1178822.4
b2,2015-10-30,SZ159915,501200,2.349,1177318.8
b2,2015-11-02,SZ159915,501200,2.311,1158273.2
b2,2015-11-03,SZ159915,501200,2.305,1155266.0
b2,2015-11-04,SZ159915,501200,2.489,1247486.8
b2,2015-11-05,SZ159915,501200,2.443,1224431.6
b2,2015-11-06,SZ159915,501200,2.548,1277057.6
b2,2015-11-09,SZ159915,501200,2.583,1294599.6
b2,2015-11-10,SZ159915,501200,2.609,1307630.8
b2,2015-11-11,SZ159915,501200,2.68,1343216.0
b2,2015-11-12,SZ159915,501200,2.648,1327177.6
b2,2015-11-13,SZ159915,501200,2.58,1293096.0
b2,2015-11-16,SZ159915,501200,2.67,1338204.0
b2,2015-11-17,SZ159915,501200,2.569,1287582.8
b2,2015-11-18,SZ159915,501200,2.516,1261019.2
b2,2015-11-19,SZ159915,501200,2.624,1315148.8
b2,2015-11-20,SZ159915,501200,2.645,1325674.0
b2,2015-11-23,SZ159915,501200,2.619,1312642.8
b2,2015-11-24,SZ159915,501200,2.663,1334695.5999999999
b2,2015-11-25,SZ159915,501200,2.746,1376295.2
b2,2015-11-26,SZ159915,501200,2.674,1340208.8
b2,2015-11-27,SZ159915,501200,2.496,1250995.2
b2,2015-11-30,SZ159915,501200,2.52,1263024.0
b2,2015-12-01,SZ159915,501200,2.507,1256508.4000000001
b2,2015-12-02,SZ159915,501200,2.454,1229944.8
b2,2015-12-03,SZ159915,501200,2.561,1283573.2
b2,2015-12-04,SZ159915,501200,2.53,1268036.0
b2,2015-12-07,SZ159915,501200,2.571,1288585.2000000002
b2,2015-12-08,SZ159915,501200,2.531,1268537.2
b2,2015-12-09,SZ159915,501200,2.51,1258012.0
b2,2015-12-10,SZ159915,501200,2.526,1266031.2
b2,2015-12-11,SZ159915,501200,2.51,1258012.0
b2,2015-12-14,SZ159915,501200,2.555,1280566.0
b2,2015-12-15,SZ159915,501200,2.577,1291592.4
b2,2015-12-16,SZ159915,501200,2.593,1299611.6
b2,2015-12-17,SZ159915,501200,2.674,1340208.8
b2,2015-12-18,SZ159915,501200,2.668,1337201.6
b2,2015-12-21,SZ159915,501200,2.663,1334695.5999999999
b2,2015-12-22,SZ159915,501200,2.656,1331187.2
b2,2015-12-23,SZ159915,501200,2.6,1303120.0
b2,2015-12-24,SZ159915,501200,2.624,1315148.8
b2,2015-12-25,SZ159915,501200,2.62,1313144.0
b2,2015-12-28,SZ159915,501200,2.551,1278561.2000000002
b2,2015-12-29,SZ159915,501200,2.58,1293096.0
b2,2015-12-30,SZ159915,501200,2.605,1305626.0
b2,2015-12-31,SZ159915,501200,2.539,1272546.8
b2,2016-01-04,SZ159915,501200,2.306,1155767.2
b2,2016-01-05,SZ159915,501200,2.275,1140230.0
b2,2016-01-06,SZ159915,501200,2.321,1163285.2000000002
b2,2016-01-07,SZ159915,501200,2.096,1050515.2
b2,2016-01-08,SZ159915,501200,2.125,1065050.0
b2,2016-01-11,SZ159915,501200,1.999,1001898.8
b2,2016-01-12,SZ159915,501200,2.036,1020443.2000000001
b2,2016-01-13,SZ159915,501200,1.964,984356.7999999999
b2,2016-01-14,SZ159915,501200,2.072,1038486.4
b2,2016-01-15,SZ159915,501200,1.997,1000896.4
b2,2016-01-18,SZ159915,501200,2.07,1037483.9999999999
b2,2016-01-19,SZ159915,501200,2.126,1065551.2
b2,2016-01-20,SZ159915,501200,2.085,1045002.0
b2,2016-01-21,SZ159915,501200,2.006,1005407.1999999998
b2,2016-01-22,SZ159915,501200,2.042,1023450.3999999999
b2,2016-01-25,SZ159915,501200,2.04,1022448.0
b2,2016-01-26,SZ159915,501200,1.888,946265.6
b2,2016-01-27,SZ159915,501200,1.887,945764.4
b2,2016-01-28,SZ159915,501200,1.808,906169.6
b2,2016-01-29,SZ159915,501200,1.879,941754.8
b2,2016-02-01,SZ159915,501200,1.895,949774.0
b2,2016-02-02,SZ159915,501200,1.972,988366.4
b2,2016-02-03,SZ159915,501200,1.988,996385.6
b2,2016-02-04,SZ159915,501200,2.024,1014428.8
b2,2016-02-05,SZ159915,501200,1.999,1001898.8
b2,2016-02-15,SZ159915,501200,2.017,1010920.3999999999
b2,2016-02-16,SZ159915,501200,2.099,1052018.8
b2,2016-02-17,SZ159915,501200,2.109,1057030.8
b2,2016-02-18,SZ159915,501200,2.09,1047507.9999999999
b2,2016-02-19,SZ159915,501200,2.106,1055527.2
b2,2016-02-22,SZ159915,501200,2.142,1073570.4
b2,2016-02-23,SZ159915,501200,2.117,1061040.4
b2,2016-02-24,SZ159915,501200,2.097,1051016.4
b2,2016-02-25,SZ159915,501200,1.896,950275.2
b2,2016-02-26,SZ159915,501200,1.902,953282.3999999999
b2,2016-02-29,SH518880,364200,2.587,942185.4
b2,2016-03-01,SH518880,364200,2.626,956389.2
b2,2016-03-02,SH518880,364200,2.595,945099.0000000001
b2,2016-03-03,SH518880,364200,2.617,953111.4
b2,2016-03-04,SH518880,364200,2.651,965494.2
b2,2016-03-07,SH518880,364200,2.649,964765.8
b2,2016-03-08,SH518880,364200,2.662,969500.4
b2,2016-03-09,SH518880,364200,2.634,959302.7999999999
b2,2016-03-10,SH518880,364200,2.618,953475.6
b2,2016-03-11,SH518880,364200,2.651,965494.2
b2,2016-03-14,SH518880,364200,2.624,955660.8
b2,2016-03-15,SH518880,364200,2.572,936722.4
b2,2016-03-16,SH518880,364200,2.591,943642.2000000001
b2,2016-03-17,SH518880,364200,2.617,953111.4
b2,2016-03-18,SH518880,364200,2.617,953111.4
b2,2016-03-21,SH518880,364200,2.576,938179.2000000001
b2,2016-03-22,SH518880,364200,2.597,945827.4
b2,2016-03-23,SH518880,364200,2.57,935993.9999999999
b2,2016-03-24,SH518880,364200,2.534,922882.7999999999
b2,2016-03-25,SH518880,364200,2.549,928345.7999999999
b2,2016-03-28,SH518880,364200,2.541,925432.2
b2,2016-03-29,SH518880,364200,2.547,927617.4
b2,2016-03-30,SH518880,364200,2.57,935993.9999999999
b2,2016-03-31,SH518880,364200,2.548,927981.6
b2,2016-04-01,SH518880,364200,2.564,933808.8
b2,2016-04-05,SH513100,605700,1.536,930355.2000000001
b2,2016-04-06,SH513100,605700,1.536,930355.2000000001
b2,2016-04-07,SH513100,605700,1.553,940652.1
b2,2016-04-08,SH513100,605700,1.536,930355.2000000001
b2,2016-04-11,SH518880,358500,2.593,929590.5
b2,2016-04-12,SH518880,358500,2.607,934609.5000000001
b2,2016-04-13,SH518880,358500,2.584,926364.0
b2,2016-04-14,SH518880,358500,2.563,918835.5000000001
b2,2016-04-15,SH518880,358500,2.562,918476.9999999999
b2,2016-04-18,SH513100,592800,1.55,918840.0
b2,2016-04-19,SH513100,592800,1.556,922396.8
b2,2016-04-20,SH513100,592800,1.546,916468.8
b2,2016-04-21,SH513100,592800,1.551,919432.7999999999
b2,2016-04-22,SH513100,592800,1.547,917061.6
b2,2016-04-25,SH518880,353200,2.578,910549.6
b2,2016-04-26,SH518880,353200,2.573,908783.6
b2,2016-04-27,SH518880,353200,2.601,918673.2
b2,2016-04-28,SH518880,353200,2.613,922911.6
b2,2016-04-29,SH518880,353200,2.66,939512.0
b2,2016-05-03,SH518880,353200,2.702,954346.4
b2,2016-05-04,SH518880,353200,2.677,945516.4
b2,2016-05-05,SH518880,353200,2.675,944809.9999999999
b2,2016-05-06,SH518880,353200,2.68,946576.0
b2,2016-05-09,SH518880,353200,2.67,943044.0
b2,2016-05-10,SH518880,353200,2.657,938452.4
b2,2016-05-11,SH518880,353200,2.669,942690.8
b2,2016-05-12,SH518880,353200,2.66,939512.0
b2,2016-05-13,SH518880,353200,2.682,947282.4
b2,2016-05-16,SH518880,353200,2.695,951874.0
b2,2016-05-17,SH518880,353200,2.682,947282.4
b2,2016-05-18,SH518880,353200,2.681,946929.2000000001
b2,2016-05-19,SH518880,353200,2.64,932448.0
b2,2016-05-20,SH518880,353200,2.638,931741.6
b2,2016-05-23,SH518880,353200,2.635,930681.9999999999
b2,2016-05-24,SH518880,353200,2.623,926443.6000000001
b2,2016-05-25,SH518880,353200,2.581,911609.2
b2,2016-05-26,SH518880,353200,2.591,915141.2000000001
b2,2016-05-27,SH518880,353200,2.58,911256.0
b2,2016-05-30,SH518880,353200,2.554,902072.7999999999
b2,2016-05-31,SH518880,353200,2.576,909843.2000000001
b2,2016-06-01,SH518880,353200,2.579,910902.8
b2,2016-06-02,SH518880,353200,2.581,911609.2
b2,2016-06-03,SH518880,353200,2.574,909136.7999999999
b2,2016-06-06,SH518880,353200,2.621,925737.2
b2,2016-06-07,SH518880,353200,2.625,927150.0
b2,2016-06-08,SH518880,353200,2.646,934567.2
b2,2016-06-13,SH518880,353200,2.724,962116.8
b2,2016-06-14,SH518880,353200,2.717,959644.4
b2,2016-06-15,SH518880,353200,2.73,964236.0
b2,2016-06-16,SH518880,353200,2.777,980836.4
b2,2016-06-17,SH518880,353200,2.715,958938.0
b2,2016-06-20,SH518880,353200,2.717,959644.4
b2,2016-06-21,SH518880,353200,2.712,957878.4
b2,2016-06-22,SH518880,353200,2.675,944809.9999999999
b2,2016-06-23,SH518880,353200,2.681,946929.2000000001
b2,2016-06-24,SH518880,353200,2.805,990726.0
b2,2016-06-27,SH518880,353200,2.828,998849.6
b2,2016-06-28,SH518880,353200,2.817,994964.4
b2,2016-06-29,SH518880,353200,2.83,999556.0
b2,2016-06-30,SH518880,353200,2.818,995317.6
b2,2016-07-01,SH518880,353200,2.858,1009445.6
b2,2016-07-04,SH518880,353200,2.899,1023926.8
b2,2016-07-05,SH518880,353200,2.89,1020748.0
b2,2016-07-06,SH518880,353200,2.947,1040880.4
b2,2016-07-07,SH518880,353200,2.936,1036995.2
b2,2016-07-08,SH518880,353200,2.916,1029931.2
b2,2016-07-11,SH518880,353200,2.942,1039114.4
b2,2016-07-12,SH518880,353200,2.919,1030990.8
b2,2016-07-13,SH518880,353200,2.892,1021454.4
b2,2016-07-14,SH518880,353200,2.872,1014390.3999999999
b2,2016-07-15,SH518880,353200,2.875,1015450.0
b2,2016-07-18,SH518880,353200,2.865,1011918.0000000001
b2,2016-07-19,SH518880,353200,2.87,1013684.0
b2,2016-07-20,SH518880,353200,2.858,1009445.6
b2,2016-07-21,SH518880,353200,2.83,999556.0
b2,2016-07-22,SH518880,353200,2.844,1004500.7999999999
b2,2016-07-25,SH518880,353200,2.83,999556.0
b2,2016-07-26,SH518880,353200,2.834,1000968.8
b2,2016-07-27,SH518880,353200,2.836,1001675.2
b2,2016-07-28,SH518880,353200,2.876,1015803.2
b2,2016-07-29,SH518880,353200,2.859,1009798.8
b2,2016-08-01,SH518880,353200,2.877,1016156.3999999999
b2,2016-08-02,SH518880,353200,2.895,1022514.0
b2,2016-08-03,SH518880,353200,2.912,1028518.4
b2,2016-08-04,SH518880,353200,2.881,1017569.2
b2,2016-08-05,SH518880,353200,2.918,1030637.6000000001
b2,2016-08-08,SH518880,353200,2.857,1009092.4
b2,2016-08-09,SH518880,353200,2.855,1008386.0
b2,2016-08-10,SH518880,353200,2.896,1022867.2
b2,2016-08-11,SH518880,353200,2.871,1014037.2
b2,2016-08-12,SH518880,353200,2.87,1013684.0
b2,2016-08-15,SH518880,353200,2.864,1011564.7999999999
b2,2016-08-16,SH518880,353200,2.875,1015450.0
b2,2016-08-17,SH518880,353200,2.861,1010505.2000000001
b2,2016-08-18,SH518880,353200,2.876,1015803.2
b2,2016-08-19,SH518880,353200,2.877,1016156.3999999999
b2,2016-08-22,SH518880,353200,2.855,1008386.0
b2,2016-08-23,SH518880,353200,2.86,1010152.0
b2,2016-08-24,SH518880,353200,2.861,1010505.2000000001
b2,2016-08-25,SH518880,353200,2.837,1002028.4
b2,2016-08-26,SH518880,353200,2.841,1003441.2000000001
b2,2016-08-29,SH518880,353200,2.83,999556.0
b2,2016-08-30,SH518880,353200,2.836,1001675.2
b2,2016-08-31,SH518880,353200,2.823,997083.6
b2,2016-09-01,SH518880,353200,2.815,994258.0
b2,2016-09-02,SH518880,353200,2.821,996377.2000000001
b2,2016-09-05,SZ159915,481600,2.088,1005580.8
b2,2016-09-06,SZ159915,481600,2.128,1024844.8
b2,2016-09-07,SZ159915,481600,2.114,1018102.3999999999
b2,2016-09-08,SZ159915,481600,2.128,1024844.8
b2,2016-09-09,SZ159915,481600,2.109,1015694.4
b2,2016-09-12,SH518880,349700,2.852,997344.3999999999
b2,2016-09-13,SH518880,349700,2.857,999092.9
b2,2016-09-14,SH518880,349700,2.843,994197.1
b2,2016-09-19,SH518880,349700,2.826,988252.2000000001
b2,2016-09-20,SH518880,349700,2.831,990000.7
b2,2016-09-21,SH518880,349700,2.838,992448.6
b2,2016-09-22,SH518880,349700,2.859,999792.3
b2,2016-09-23,SH518880,349700,2.862,1000841.4
b2,2016-09-26,SH513100,577300,1.745,1007388.5000000001
b2,2016-09-27,SH513100,577300,1.722,994110.6
b2,2016-09-28,SH513100,577300,1.724,995265.2
b2,2016-09-29,SH513100,577300,1.724,995265.2
b2,2016-09-30,SH513100,577300,1.707,985451.1000000001
b2,2016-10-10,SH518880,362300,2.737,991615.1000000001
b2,2016-10-11,SH518880,362300,2.731,989441.2999999999
b2,2016-10-12,SH518880,362300,2.725,987267.5
b2,2016-10-13,SH518880,362300,2.734,990528.2
b2,2016-10-14,SH518880,362300,2.724,986905.2000000001
b2,2016-10-17,SH513100,568100,1.717,975427.7000000001
b2,2016-10-18,SH513100,568100,1.717,975427.7000000001
b2,2016-10-19,SH513100,568100,1.725,979972.5
b2,2016-10-20,SH513100,568100,1.733,984517.3
b2,2016-10-21,SH513100,568100,1.728,981676.8
b2,2016-10-24,SH513100,568100,1.739,987925.9
b2,2016-10-25,SH513100,568100,1.762,1000992.2
b2,2016-10-26,SH513100,568100,1.751,994743.1
b2,2016-10-27,SH513100,568100,1.738,987357.8
b2,2016-10-28,SH513100,568100,1.737,986789.7000000001
b2,2016-10-31,SH518880,352900,2.788,983885.2
b2,2016-11-01,SH518880,352900,2.799,987767.1
b2,2016-11-02,SH518880,352900,2.824,996589.6
b2,2016-11-03,SH518880,352900,2.823,996236.7
b2,2016-11-04,SH518880,352900,2.804,989531.6
b2,2016-11-07,SH518880,352900,2.792,985296.7999999999
b2,2016-11-08,SH518880,352900,2.798,987414.2000000001
b2,2016-11-09,SH518880,352900,2.865,1011058.5000000001
b2,2016-11-10,SH518880,352900,2.813,992707.7000000001
b2,2016-11-11,SH518880,352900,2.769,977180.1000000001
b2,2016-11-14,SH518880,352900,2.683,946830.7
b2,2016-11-15,SH518880,352900,2.709,956006.1
b2,2016-11-16,SH518880,352900,2.722,960593.8
b2,2016-11-17,SH518880,352900,2.716,958476.4
b2,2016-11-18,SH518880,352900,2.687,948242.2999999999
b2,2016-11-21,SH518880,352900,2.709,956006.1
b2,2016-11-22,SH518880,352900,2.715,958123.5
b2,2016-11-23,SH518880,352900,2.717,958829.3
b2,2016-11-24,SH518880,352900,2.684,947183.6000000001
b2,2016-11-25,SH518880,352900,2.662,939419.7999999999
b2,2016-11-28,SH518880,352900,2.678,945066.2
b2,2016-11-29,SH518880,352900,2.666,940831.4
b2,2016-11-30,SH518880,352900,2.652,935890.8
b2,2016-12-01,SH518880,352900,2.64,931656.0
b2,2016-12-02,SH518880,352900,2.638,930950.2
b2,2016-12-05,SH518880,352900,2.629,927774.1
b2,2016-12-06,SH518880,352900,2.626,926715.3999999999
b2,2016-12-07,SH518880,352900,2.621,924950.9
b2,2016-12-08,SH518880,352900,2.644,933067.6000000001
b2,2016-12-09,SH518880,352900,2.643,932714.7
b2,2016-12-12,SH518880,352900,2.63,928127.0
b2,2016-12-13,SH518880,352900,2.632,928832.8
b2,2016-12-14,SH518880,352900,2.65,935185.0
b2,2016-12-15,SH518880,352900,2.615,922833.5000000001
b2,2016-12-16,SH518880,352900,2.602,918245.7999999999
b2,2016-12-19,SH518880,352900,2.615,922833.5000000001
b2,2016-12-20,SH518880,352900,2.601,917892.9
b2,2016-12-21,SH518880,352900,2.595,915775.5000000001
b2,2016-12-22,SH518880,352900,2.577,909423.2999999999
b2,2016-12-23,SH518880,352900,2.583,911540.7000000001
b2,2016-12-26,SH518880,352900,2.592,914716.8
b2,2016-12-27,SH518880,352900,2.595,915775.5000000001
b2,2016-12-28,SH518880,352900,2.603,918598.7000000001
b2,2016-12-29,SH518880,352900,2.616,923186.4
b2,2016-12-30,SH518880,352900,2.636,930244.4
b2,2017-01-03,SH518880,352900,2.626,926715.3999999999
b2,2017-01-04,SH518880,352900,2.638,930950.2
b2,2017-01-05,SH518880,352900,2.636,930244.4
b2,2017-01-06,SH518880,352900,2.633,929185.7
b2,2017-01-09,SH518880,352900,2.645,933420.5
b2,2017-01-10,SH518880,352900,2.663,939772.7
b2,2017-01-11,SH518880,352900,2.664,940125.6000000001
b2,2017-01-12,SH518880,352900,2.671,942595.8999999999
b2,2017-01-13,SH518880,352900,2.662,939419.7999999999
b2,2017-01-16,SH513100,511500,1.845,943717.5
b2,2017-01-17,SH513100,511500,1.836,939114.0
b2,2017-01-18,SH513100,511500,1.832,937068.0
b2,2017-01-19,SH513100,511500,1.833,937579.5
b2,2017-01-20,SH513100,511500,1.833,937579.5
b2,2017-01-23,SH513100,511500,1.83,936045.0
b2,2017-01-24,SH513100,511500,1.836,939114.0
b2,2017-01-25,SH513100,511500,1.851,946786.5
b2,2017-01-26,SH513100,511500,1.881,962131.5
b2,2017-02-03,SH513100,511500,1.868,955482.0
b2,2017-02-06,SH513100,511500,1.874,958551.0
b2,2017-02-07,SH513100,511500,1.874,958551.0
b2,2017-02-08,SH513100,511500,1.889,966223.5
b2,2017-02-09,SH513100,511500,1.894,968781.0
b2,2017-02-10,SH513100,511500,1.913,978499.5
b2,2017-02-13,SH513100,511500,1.916,980034.0
b2,2017-02-14,SH513100,511500,1.915,979522.5
b2,2017-02-15,SH513100,511500,1.929,986683.5
