experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h20,new-high-20,development,SH600057,2014-07-01,2014-06-30,28,2014-07-21,0.0651705265045166,0.012642741203308105,0.052527785301208496,0.13802099227905273,0.09530222415924072,0.04271876811981201,0.5491441488265991,0.22046995162963867,0.32867419719696045,0.4808467626571655,0.3320345878601074,0.1488121747970581
h21,new-high-55,development,SH600057,2014-07-01,2014-06-30,28,2014-07-23,0.015320301055908203,0.030561089515686035,-0.015240788459777832,0.05145883560180664,0.10136055946350098,-0.049901723861694336,0.3622009754180908,0.18185627460479736,0.18034470081329346,0.3885059356689453,0.35195112228393555,0.036554813385009766
h22,new-high-55-volume-1.4,development,SH600057,2014-07-01,2014-06-30,28,2014-07-23,0.015320301055908203,0.030561089515686035,-0.015240788459777832,0.05145883560180664,0.10136055946350098,-0.049901723861694336,0.3622009754180908,0.18185627460479736,0.18034470081329346,0.3885059356689453,0.35195112228393555,0.036554813385009766
h18-control,direct,development,SH600066,2011-03-01,2011-02-28,16,2011-03-01,0.0011380910873413086,0.0075598955154418945,-0.006421804428100586,-0.04492008686065674,0.01958024501800537,-0.06450033187866211,-0.19701743125915527,-0.10329180955886841,-0.09372562170028687,-0.19625401496887207,-0.13818013668060303,-0.05807387828826904
h18-control,direct,development,SH600066,2011-04-01,2011-03-31,29,2011-04-01,-0.04356199502944946,0.02147531509399414,-0.0650373101234436,-0.06534367799758911,-0.015840351581573486,-0.049503326416015625,-0.047910332679748535,-0.09764820337295532,0.04973787069320679,-0.14253687858581543,-0.1696014404296875,0.02706456184387207
h18-control,direct,development,SH600066,2011-12-01,2011-11-30,23,2011-12-01,-0.0544743537902832,-0.05634886026382446,0.0018745064735412598,-0.0544743537902832,-0.18244600296020508,0.12797164916992188,0.1475210189819336,-0.03281682729721069,0.1803378462791443,0.06263625621795654,-0.04555654525756836,0.1081928014755249
h18-control,direct,development,SH600066,2012-01-04,2011-12-30,15,2012-01-04,0.002507925033569336,0.016584038734436035,-0.0140761137008667,0.0454554557800293,0.02006351947784424,0.02539193630218506,0.15914487838745117,0.07998478412628174,0.07916009426116943,0.05658113956451416,0.06288266181945801,-0.006301522254943848
h20,new-high-20,development,SH600066,2012-01-04,2011-12-30,15,2012-01-12,-0.014357447624206543,-0.027934014797210693,0.01357656717300415,,,,0.21895825862884521,0.1064532995223999,0.11250495910644531,0.07640480995178223,0.03584766387939453,0.040557146072387695
h21,new-high-55,development,SH600066,2012-01-04,2011-12-30,15,2012-01-31,0.02629983425140381,0.0388185977935791,-0.012518763542175293,0.0475078821182251,0.14595139026641846,-0.09844350814819336,0.11540400981903076,0.12637686729431152,-0.010972857475280762,-0.01436150074005127,0.023195505142211914,-0.037557005882263184
h18-control,direct,development,SH600066,2012-02-01,2012-01-31,12,2012-02-01,0.014561772346496582,0.021179556846618652,-0.00661778450012207,0.11955118179321289,0.13943767547607422,-0.019886493682861328,0.14501488208770752,0.11481499671936035,0.030199885368347168,0.009492278099060059,0.01365041732788086,-0.004158139228820801
h18-control,direct,development,SH600066,2012-04-05,2012-03-30,25,2012-04-05,0.0881040096282959,0.04282212257385254,0.04528188705444336,0.012853860855102539,0.09882175922393799,-0.08596789836883545,-0.08000123500823975,0.026161551475524902,-0.10616278648376465,-0.02722233533859253,-0.07393717765808105,0.046714842319488525
h20,new-high-20,development,SH600066,2012-04-05,2012-03-30,25,2012-04-12,0.009472370147705078,0.04068636894226074,-0.031213998794555664,-0.11428189277648926,0.04107022285461426,-0.15535211563110352,-0.13000977039337158,-0.04763704538345337,-0.08237272500991821,-0.16767126321792603,-0.10800433158874512,-0.05966693162918091
h18-control,direct,development,SH600066,2012-07-02,2012-06-29,23,2012-07-02,0.0071086883544921875,-0.0014892220497131348,0.008597910404205322,-0.014633238315582275,-0.05961483716964722,0.04498159885406494,0.024904489517211914,-0.0996749997138977,0.12457948923110962,0.02532172203063965,-0.11188656091690063,0.13720828294754028
h18-control,direct,development,SH600066,2012-09-03,2012-08-31,20,2012-09-03,0.05870640277862549,0.06360805034637451,-0.0049016475677490234,-0.05349111557006836,0.02057778835296631,-0.07406890392303467,-0.09565812349319458,-0.10162365436553955,0.005965530872344971,0.15868103504180908,0.16544103622436523,-0.006760001182556152
h20,new-high-20,development,SH600066,2012-09-03,2012-08-31,20,2012-09-06,0.0021060705184936523,0.0593031644821167,-0.05719709396362305,-0.07507222890853882,0.03445315361022949,-0.10952538251876831,-0.11973941326141357,-0.09441900253295898,-0.02532041072845459,0.08259963989257812,0.1204838752746582,-0.03788423538208008
h18-control,direct,development,SH600066,2012-10-08,2012-09-28,15,2012-10-08,-0.011107444763183594,0.012978196144104004,-0.024085640907287598,0.001828312873840332,0.015838623046875,-0.014010310173034668,0.1226806640625,0.01135265827178955,0.11132800579071045,0.2819446325302124,0.062004685401916504,0.2199399471282959
h18-control,direct,development,SH600066,2015-11-02,2015-10-30,25,2015-11-02,0.02602839469909668,0.07359504699707031,-0.04756665229797363,-0.05981320142745972,0.06339812278747559,-0.1232113242149353,-0.1406427025794983,-0.12903547286987305,-0.011607229709625244,-0.07991451025009155,-0.12825119495391846,0.048336684703826904
h18-control,direct,development,SH600066,2015-12-01,2015-11-30,22,2015-12-01,0.02088451385498047,0.02678072452545166,-0.005896210670471191,0.04983997344970703,0.02693331241607666,0.02290666103363037,-0.11153072118759155,-0.260714590549469,0.14918386936187744,-0.026042461395263672,-0.22414487600326538,0.1981024146080017
h20,new-high-20,development,SH600066,2015-12-01,2015-11-30,22,2015-12-22,-0.049816012382507324,-0.026582717895507812,-0.02323329448699951,-0.1731044054031372,-0.20661991834640503,0.03351551294326782,-0.12627875804901123,-0.22218769788742065,0.09590893983840942,-0.06913745403289795,-0.23369967937469482,0.16456222534179688
h18-control,direct,development,SH600066,2016-04-01,2016-03-31,30,2016-04-01,0.0412369966506958,0.006364703178405762,0.03487229347229004,0.05720782279968262,-0.02351433038711548,0.0807221531867981,0.09765148162841797,-0.0015540719032287598,0.09920555353164673,0.22716999053955078,0.03929269313812256,0.18787729740142822
h18-control,direct,development,SH600066,2016-09-01,2016-08-31,18,2016-09-01,0.0202944278717041,0.009333491325378418,0.010960936546325684,0.017537951469421387,-0.01650160551071167,0.03403955698013306,-0.03412485122680664,0.013475418090820312,-0.04760026931762695,-0.03181737661361694,0.012908220291137695,-0.04472559690475464
h18-control,direct,development,SH600067,2010-05-04,2010-04-30,22,2010-05-04,-0.13185882568359375,-0.01937335729598999,-0.11248546838760376,-0.09627461433410645,-0.05721694231033325,-0.03905767202377319,0.2534623146057129,-0.0366172194480896,0.2900795340538025,0.21787798404693604,0.188268780708313,0.029609203338623047
h18-control,direct,development,SH600067,2012-03-01,2012-02-29,18,2012-03-01,0.09104835987091064,0.01458883285522461,0.07645952701568604,-0.04434359073638916,-0.051379501819610596,0.0070359110832214355,0.12019181251525879,0.019891858100891113,0.10029995441436768,-0.07310110330581665,-0.09541815519332886,0.022317051887512207
h20,new-high-20,development,SH600067,2012-03-01,2012-02-29,18,2012-03-02,0.04990518093109131,0.019319891929626465,0.030585289001464844,-0.0842326283454895,-0.07910317182540894,-0.005129456520080566,0.05714833736419678,0.009040236473083496,0.04810810089111328,-0.13200139999389648,-0.12210100889205933,-0.009900391101837158
h21,new-high-55,development,SH600067,2012-03-01,2012-02-29,18,2012-03-02,0.04990518093109131,0.019319891929626465,0.030585289001464844,-0.0842326283454895,-0.07910317182540894,-0.005129456520080566,0.05714833736419678,0.009040236473083496,0.04810810089111328,-0.13200139999389648,-0.12210100889205933,-0.009900391101837158
h22,new-high-55-volume-1.4,development,SH600067,2012-03-01,2012-02-29,18,2012-03-02,0.04990518093109131,0.019319891929626465,0.030585289001464844,-0.0842326283454895,-0.07910317182540894,-0.005129456520080566,0.05714833736419678,0.009040236473083496,0.04810810089111328,-0.13200139999389648,-0.12210100889205933,-0.009900391101837158
h18-control,direct,development,SH600067,2013-09-02,2013-08-30,3,2013-09-02,-0.034275174140930176,0.032151103019714355,-0.06642627716064453,-0.05139881372451782,0.07167553901672363,-0.12307435274124146,-0.1395673155784607,0.05041933059692383,-0.18998664617538452,-0.2974449396133423,0.09880983829498291,-0.3962547779083252
h18-control,direct,development,SH600067,2013-10-08,2013-09-30,4,2013-10-08,0.04677414894104004,0.04974710941314697,-0.0029729604721069336,-0.04813385009765625,-0.03801649808883667,-0.01011735200881958,-0.13773608207702637,-0.01613306999206543,-0.12160301208496094,-0.1898658275604248,0.006183981895446777,-0.19604980945587158
h18-control,direct,development,SH600067,2013-11-01,2013-10-31,25,2013-11-01,-0.029386043548583984,-0.0036323070526123047,-0.02575373649597168,-0.008432090282440186,0.06061851978302002,-0.0690506100654602,-0.06296801567077637,0.04980325698852539,-0.11277127265930176,-0.2853439450263977,-0.003753960132598877,-0.28158998489379883
h18-control,direct,development,SH600076,2016-06-01,2016-05-31,7,2016-06-01,-0.003031492233276367,0.014802932739257812,-0.01783442497253418,0.1366574764251709,0.027918338775634766,0.10873913764953613,-0.000667870044708252,0.07140862941741943,-0.07207649946212769,-0.08008509874343872,0.11979234218597412,-0.19987744092941284
h20,new-high-20,development,SH600076,2016-06-01,2016-05-31,7,2016-06-30,0.0020138025283813477,0.02764606475830078,-0.025632262229919434,-0.0583074688911438,0.01653146743774414,-0.07483893632888794,-0.11308681964874268,0.039587974548339844,-0.15267479419708252,-0.3586345314979553,0.02513301372528076,-0.3837675452232361
h21,new-high-55,development,SH600076,2016-06-01,2016-05-31,7,2016-06-30,0.0020138025283813477,0.02764606475830078,-0.025632262229919434,-0.0583074688911438,0.01653146743774414,-0.07483893632888794,-0.11308681964874268,0.039587974548339844,-0.15267479419708252,-0.3586345314979553,0.02513301372528076,-0.3837675452232361
h22,new-high-55-volume-1.4,development,SH600076,2016-06-01,2016-05-31,7,2016-06-30,0.0020138025283813477,0.02764606475830078,-0.025632262229919434,-0.0583074688911438,0.01653146743774414,-0.07483893632888794,-0.11308681964874268,0.039587974548339844,-0.15267479419708252,-0.3586345314979553,0.02513301372528076,-0.3837675452232361
h18-control,direct,development,SH600076,2016-07-01,2016-06-30,11,2016-07-01,0.00921785831451416,0.030335664749145508,-0.021117806434631348,-0.0780782699584961,0.017863750457763672,-0.09594202041625977,-0.14287316799163818,0.01757502555847168,-0.16044819355010986,-0.371843159198761,0.026253342628479004,-0.39809650182724
h20,new-high-20,development,SH600076,2016-07-01,2016-06-30,11,2016-07-01,0.00921785831451416,0.030335664749145508,-0.021117806434631348,-0.0780782699584961,0.017863750457763672,-0.09594202041625977,-0.14287316799163818,0.01757502555847168,-0.16044819355010986,-0.371843159198761,0.026253342628479004,-0.39809650182724
h21,new-high-55,development,SH600076,2016-07-01,2016-06-30,11,2016-07-01,0.00921785831451416,0.030335664749145508,-0.021117806434631348,-0.0780782699584961,0.017863750457763672,-0.09594202041625977,-0.14287316799163818,0.01757502555847168,-0.16044819355010986,-0.371843159198761,0.026253342628479004,-0.39809650182724
h22,new-high-55-volume-1.4,development,SH600076,2016-07-01,2016-06-30,11,2016-07-01,0.00921785831451416,0.030335664749145508,-0.021117806434631348,-0.0780782699584961,0.017863750457763672,-0.09594202041625977,-0.14287316799163818,0.01757502555847168,-0.16044819355010986,-0.371843159198761,0.026253342628479004,-0.39809650182724
h18-control,direct,development,SH600076,2016-08-01,2016-07-29,6,2016-08-01,-0.010791361331939697,0.003898024559020996,-0.014689385890960693,-0.007164597511291504,0.037468671798706055,-0.04463326930999756,-0.11506175994873047,0.053202033042907715,-0.16826379299163818,-0.3474034070968628,5.924701690673828e-05,-0.34746265411376953
h18-control,direct,development,SH600076,2016-09-01,2016-08-31,25,2016-09-01,0.04590189456939697,0.009333491325378418,0.036568403244018555,-0.019538521766662598,-0.01650160551071167,-0.0030369162559509277,-0.19755464792251587,0.013475418090820312,-0.21103006601333618,-0.3245455026626587,0.012908220291137695,-0.3374537229537964
h20,new-high-20,development,SH600076,2016-09-01,2016-08-31,25,2016-09-05,-0.008355796337127686,0.015445470809936523,-0.02380126714706421,-0.01670372486114502,0.01785898208618164,-0.03456270694732666,-0.26494431495666504,0.018558740615844727,-0.28350305557250977,-0.2902076840400696,0.019531726837158203,-0.3097394108772278
h18-control,direct,development,SH600077,2012-05-02,2012-04-27,13,2012-05-02,0.12906098365783691,0.020403623580932617,0.1086573600769043,0.24644196033477783,0.010211706161499023,0.2362302541732788,0.1061246395111084,-0.10133373737335205,0.20745837688446045,-0.014404535293579102,-0.1213374137878418,0.1069328784942627
h20,new-high-20,development,SH600077,2012-05-02,2012-04-27,13,2012-05-07,0.04815220832824707,-0.007022857666015625,0.055175065994262695,0.18825578689575195,0.000741124153137207,0.18751466274261475,-0.015035688877105713,-0.1401025652885437,0.125066876411438,-0.17189520597457886,-0.15573996305465698,-0.016155242919921875
h18-control,direct,development,SH600077,2012-06-01,2012-05-31,13,2012-06-01,-0.07672286033630371,-0.04554396867752075,-0.03117889165878296,-0.20389503240585327,-0.07490682601928711,-0.12898820638656616,-0.21872609853744507,-0.12960267066955566,-0.0891234278678894,-0.29117679595947266,-0.19897592067718506,-0.0922008752822876
h18-control,direct,development,SH600077,2012-07-02,2012-06-29,9,2012-07-02,0.06036257743835449,-0.0014892220497131348,0.06185179948806763,0.03655076026916504,-0.05961483716964722,0.09616559743881226,-0.16089749336242676,-0.0996749997138977,-0.06122249364852905,-0.13392484188079834,-0.11188656091690063,-0.022038280963897705
h18-control,direct,development,SH600077,2012-08-01,2012-07-31,13,2012-08-01,0.11186873912811279,0.06836116313934326,0.04350757598876953,-0.10714185237884521,0.015308618545532227,-0.12245047092437744,-0.16083085536956787,0.0025260448455810547,-0.16335690021514893,-0.05689704418182373,0.06703221797943115,-0.12392926216125488
h20,new-high-20,development,SH600077,2012-08-01,2012-07-31,13,2012-08-08,-0.08263427019119263,-0.004213154315948486,-0.07842111587524414,-0.2192246913909912,-0.05913972854614258,-0.16008496284484863,-0.20455121994018555,-0.04474210739135742,-0.15980911254882812,-0.10890161991119385,0.04279375076293945,-0.1516953706741333
h18-control,direct,development,SH600077,2012-11-01,2012-10-31,9,2012-11-01,0.0556337833404541,0.012412428855895996,0.043221354484558105,-0.15907949209213257,-0.11649173498153687,-0.0425877571105957,0.16848969459533691,0.0883321762084961,0.08015751838684082,0.19335627555847168,0.108734130859375,0.08462214469909668
h18-control,direct,development,SH600077,2012-12-03,2012-11-30,15,2012-12-03,0.08454561233520508,0.04754149913787842,0.03700411319732666,0.27787768840789795,0.14874160289764404,0.1291360855102539,0.215745210647583,0.2974226474761963,-0.08167743682861328,0.38744187355041504,0.33336341381073,0.05407845973968506
h20,new-high-20,development,SH600077,2012-12-03,2012-11-30,15,2012-12-13,-0.03297901153564453,0.04115796089172363,-0.07413697242736816,0.14387619495391846,0.13712716102600098,0.0067490339279174805,0.24935293197631836,0.1513615846633911,0.09799134731292725,0.0031648874282836914,0.16408765316009521,-0.16092276573181152
h18-control,direct,development,SH600077,2013-01-04,2012-12-31,15,2013-01-04,0.0665813684463501,0.017988204956054688,0.04859316349029541,0.019928932189941406,0.055382370948791504,-0.0354534387588501,-0.06300908327102661,0.034603118896484375,-0.09761220216751099,,,
