family,split,train_blocks,test_blocks,selected_trial,is_sharpe,oos_sharpe,oos_percentile,logit,below_oos_median
supertrend,60,2;3;5;7,0;1;4;6,supertrend__multiplier-3-period-7,0.03366397545951723,1.1678460749160395,0.9166666666666666,2.3978952727983702,False
supertrend,61,2;3;6;7,0;1;4;5,supertrend__multiplier-3-period-7,0.9436524287112688,0.44454080654560607,0.75,1.0986122886681098,False
supertrend,62,2;4;5;6,0;1;3;7,supertrend__multiplier-3-period-7,0.8975737809789907,0.39383116463114365,0.4166666666666667,-0.33647223662121273,True
supertrend,63,2;4;5;7,0;1;3;6,supertrend__multiplier-3-period-7,0.5342906062303063,0.9605513675001529,0.4166666666666667,-0.33647223662121273,True
supertrend,64,2;4;6;7,0;1;3;5,supertrend__multiplier-3-period-7,1.1795454666044722,-0.2294069825380507,0.4166666666666667,-0.33647223662121273,True
supertrend,65,2;5;6;7,0;1;3;4,supertrend__multiplier-3-period-7,0.922049277296029,0.445521030655671,0.75,1.0986122886681098,False
supertrend,66,3;4;5;6,0;1;2;7,supertrend__multiplier-3-period-7,0.9155573097889746,0.37385540949113905,0.5833333333333334,0.336472236621213,False
supertrend,67,3;4;5;7,0;1;2;6,supertrend__multiplier-3-period-7,0.5485679603116957,0.9283185906348316,0.5833333333333334,0.336472236621213,False
supertrend,68,3;4;6;7,0;1;2;5,supertrend__multiplier-3-period-7,1.196870123543265,-0.24522461566596582,0.4166666666666667,-0.33647223662121273,True
supertrend,69,3;5;6;7,0;1;2;4,supertrend__multiplier-3-period-7,0.9444854596017659,0.4293137356232589,0.9166666666666666,2.3978952727983702,False
supertrend,70,4;5;6;7,0;1;2;3,supertrend__multiplier-3-period-7,1.18222991319642,-0.2930747807301689,0.25,-1.0986122886681098,True
tsmom-monthly,1,0;1;2;3,4;5;6;7,tsmom-monthly__lookback-126,-0.779293627633253,0.5412637332805504,0.75,1.0986122886681098,False
tsmom-monthly,2,0;1;2;4,3;5;6;7,tsmom-monthly__lookback-126,-0.779293627633253,0.5412637332805504,0.75,1.0986122886681098,False
tsmom-monthly,3,0;1;2;5,3;4;6;7,tsmom-monthly__lookback-126,-0.779293627633253,0.5412637332805504,0.75,1.0986122886681098,False
tsmom-monthly,4,0;1;2;6,3;4;5;7,tsmom-monthly__lookback-126,0.6419302528108006,-0.2250520983876786,0.75,1.0986122886681098,False
tsmom-monthly,5,0;1;2;7,3;4;5;6,tsmom-monthly__lookback-126,-0.5241236029083514,1.271331850938286,0.75,1.0986122886681098,False
tsmom-monthly,6,0;1;3;4,2;5;6;7,tsmom-monthly__lookback-126,-0.5741911546978046,0.37205997283044046,0.875,1.9459101490553132,False
tsmom-monthly,7,0;1;3;5,2;4;6;7,tsmom-monthly__lookback-126,-0.5741911546978046,0.37205997283044046,0.875,1.9459101490553132,False
tsmom-monthly,8,0;1;3;6,2;4;5;7,tsmom-monthly__lookback-126,0.9573665191416177,-0.3893811298465796,0.875,1.9459101490553132,False
tsmom-monthly,9,0;1;3;7,2;4;5;6,tsmom-monthly__lookback-126,-0.3729619842305494,0.8941952663964939,0.875,1.9459101490553132,False
tsmom-monthly,10,0;1;4;5,2;3;6;7,tsmom-monthly__lookback-126,-0.5741911546978046,0.37205997283044046,0.875,1.9459101490553132,False
tsmom-monthly,11,0;1;4;6,2;3;5;7,tsmom-monthly__lookback-126,0.9573665191416177,-0.3893811298465796,0.875,1.9459101490553132,False
tsmom-monthly,12,0;1;4;7,2;3;5;6,tsmom-monthly__lookback-126,-0.3729619842305494,0.8941952663964939,0.875,1.9459101490553132,False
tsmom-monthly,13,0;1;5;6,2;3;4;7,tsmom-monthly__lookback-126,0.9573665191416177,-0.3893811298465796,0.875,1.9459101490553132,False
tsmom-monthly,14,0;1;5;7,2;3;4;6,tsmom-monthly__lookback-126,-0.3729619842305494,0.8941952663964939,0.875,1.9459101490553132,False
tsmom-monthly,15,0;1;6;7,2;3;4;5,tsmom-monthly__lookback-126,0.3959282783205466,-0.5380906977077502,0.875,1.9459101490553132,False
tsmom-monthly,16,0;2;3;4,1;5;6;7,tsmom-monthly__lookback-126,-0.6432457571444271,0.45107452340178794,0.5,0.0,True
tsmom-monthly,17,0;2;3;5,1;4;6;7,tsmom-monthly__lookback-126,-0.6432457571444271,0.45107452340178794,0.5,0.0,True
tsmom-monthly,18,0;2;3;6,1;4;5;7,tsmom-monthly__lookback-126,0.7928089798520905,-0.31701524377300816,0.5,0.0,True
tsmom-monthly,19,0;2;3;7,1;4;5;6,tsmom-monthly__lookback-126,-0.44270568245156444,1.0713964213754157,0.8333333333333334,1.6094379124341007,False
tsmom-monthly,20,0;2;4;5,1;3;6;7,tsmom-monthly__lookback-126,-0.6432457571444271,0.45107452340178794,0.5,0.0,True
tsmom-monthly,21,0;2;4;6,1;3;5;7,tsmom-monthly__lookback-126,0.7928089798520905,-0.31701524377300816,0.16666666666666666,-1.6094379124341005,True
tsmom-monthly,22,0;2;4;7,1;3;5;6,tsmom-monthly__lookback-126,-0.44270568245156444,1.0713964213754157,0.8333333333333334,1.6094379124341007,False
tsmom-monthly,23,0;2;5;6,1;3;4;7,tsmom-monthly__lookback-126,0.7928089798520905,-0.31701524377300816,0.16666666666666666,-1.6094379124341005,True
tsmom-monthly,24,0;2;5;7,1;3;4;6,tsmom-monthly__lookback-126,-0.44270568245156444,1.0713964213754157,0.8333333333333334,1.6094379124341007,False
tsmom-monthly,25,0;2;6;7,1;3;4;5,tsmom-monthly__lookback-126,0.31902433752775144,-0.4454398796830848,0.5,0.0,True
tsmom-monthly,26,0;3;4;5,1;2;6;7,tsmom-monthly__lookback-126,-0.3631211316086028,0.28841500575413365,0.875,1.9459101490553132,False
tsmom-monthly,27,0;3;4;6,1;2;5;7,tsmom-monthly__lookback-126,1.143953641867903,-0.4729833302737831,0.875,1.9459101490553132,False
tsmom-monthly,28,0;3;4;7,1;2;5;6,tsmom-monthly__lookback-126,-0.2837180812715041,0.7349174645312241,0.875,1.9459101490553132,False
tsmom-monthly,29,0;3;5;6,1;2;4;7,tsmom-monthly__lookback-126,1.143953641867903,-0.4729833302737831,0.625,0.5108256237659907,False
tsmom-monthly,30,0;3;5;7,1;2;4;6,tsmom-monthly__lookback-126,-0.2837180812715041,0.7349174645312241,0.875,1.9459101490553132,False
tsmom-monthly,31,0;3;6;7,1;2;4;5,tsmom-monthly__lookback-126,0.4840886861456559,-0.6933180978438986,0.625,0.5108256237659907,False
tsmom-monthly,32,0;4;5;6,1;2;3;7,tsmom-monthly__lookback-126,1.143953641867903,-0.4729833302737831,0.625,0.5108256237659907,False
tsmom-monthly,33,0;4;5;7,1;2;3;6,tsmom-monthly__lookback-126,-0.2837180812715041,0.7349174645312241,0.875,1.9459101490553132,False
tsmom-monthly,34,0;4;6;7,1;2;3;5,tsmom-monthly__lookback-126,0.4840886861456559,-0.6933180978438986,0.625,0.5108256237659907,False
tsmom-monthly,35,0;5;6;7,1;2;3;4,tsmom-monthly__lookback-126,0.4840886861456559,-0.6933180978438986,0.625,0.5108256237659907,False
tsmom-monthly,36,1;2;3;4,0;5;6;7,tsmom-monthly__lookback-252,-0.5749527782123538,-1.1411500358602111,0.125,-1.9459101490553135,True
tsmom-monthly,37,1;2;3;5,0;4;6;7,tsmom-monthly__lookback-252,-0.5749527782123538,-1.1411500358602111,0.125,-1.9459101490553135,True
tsmom-monthly,38,1;2;3;6,0;4;5;7,tsmom-monthly__lookback-126,0.7349174645312241,-0.2837180812715041,0.875,1.9459101490553132,False
tsmom-monthly,39,1;2;3;7,0;4;5;6,tsmom-monthly__lookback-63,-0.34856060131970956,0.06648328726214539,0.625,0.5108256237659907,False
tsmom-monthly,40,1;2;4;5,0;3;6;7,tsmom-monthly__lookback-252,-0.5749527782123538,-1.1411500358602111,0.125,-1.9459101490553135,True
tsmom-monthly,41,1;2;4;6,0;3;5;7,tsmom-monthly__lookback-126,0.7349174645312241,-0.2837180812715041,0.875,1.9459101490553132,False
tsmom-monthly,42,1;2;4;7,0;3;5;6,tsmom-monthly__lookback-63,-0.42869179712006245,0.18565809149084744,0.625,0.5108256237659907,False
tsmom-monthly,43,1;2;5;6,0;3;4;7,tsmom-monthly__lookback-126,0.7349174645312241,-0.2837180812715041,0.875,1.9459101490553132,False
tsmom-monthly,44,1;2;5;7,0;3;4;6,tsmom-monthly__lookback-126,-0.4729833302737831,1.143953641867903,0.875,1.9459101490553132,False
tsmom-monthly,45,1;2;6;7,0;3;4;5,tsmom-monthly__lookback-126,0.28841500575413365,-0.3631211316086028,0.875,1.9459101490553132,False
tsmom-monthly,46,1;3;4;5,0;2;6;7,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,47,1;3;4;6,0;2;5;7,tsmom-monthly__lookback-126,1.0713964213754157,-0.44270568245156444,0.875,1.9459101490553132,False
tsmom-monthly,48,1;3;4;7,0;2;5;6,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,49,1;3;5;6,0;2;4;7,tsmom-monthly__lookback-126,1.0713964213754157,-0.44270568245156444,0.875,1.9459101490553132,False
tsmom-monthly,50,1;3;5;7,0;2;4;6,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,51,1;3;6;7,0;2;4;5,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,52,1;4;5;6,0;2;3;7,tsmom-monthly__lookback-126,1.0713964213754157,-0.44270568245156444,0.875,1.9459101490553132,False
tsmom-monthly,53,1;4;5;7,0;2;3;6,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,54,1;4;6;7,0;2;3;5,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,55,1;5;6;7,0;2;3;4,tsmom-monthly__lookback-189,0.4584507243993163,-1.412859769203571,0.125,-1.9459101490553135,True
tsmom-monthly,56,2;3;4;5,0;1;6;7,tsmom-monthly__lookback-126,-0.5380906977077502,0.3959282783205466,0.875,1.9459101490553132,False
tsmom-monthly,57,2;3;4;6,0;1;5;7,tsmom-monthly__lookback-126,0.8941952663964939,-0.3729619842305494,0.875,1.9459101490553132,False
tsmom-monthly,58,2;3;4;7,0;1;5;6,tsmom-monthly__lookback-126,-0.3893811298465796,0.9573665191416177,0.875,1.9459101490553132,False
tsmom-monthly,59,2;3;5;6,0;1;4;7,tsmom-monthly__lookback-126,0.8941952663964939,-0.3729619842305494,0.875,1.9459101490553132,False
tsmom-monthly,60,2;3;5;7,0;1;4;6,tsmom-monthly__lookback-126,-0.3893811298465796,0.9573665191416177,0.875,1.9459101490553132,False
tsmom-monthly,61,2;3;6;7,0;1;4;5,tsmom-monthly__lookback-126,0.37205997283044046,-0.5741911546978046,0.875,1.9459101490553132,False
tsmom-monthly,62,2;4;5;6,0;1;3;7,tsmom-monthly__lookback-126,0.8941952663964939,-0.3729619842305494,0.875,1.9459101490553132,False
tsmom-monthly,63,2;4;5;7,0;1;3;6,tsmom-monthly__lookback-126,-0.3893811298465796,0.9573665191416177,0.875,1.9459101490553132,False
tsmom-monthly,64,2;4;6;7,0;1;3;5,tsmom-monthly__lookback-126,0.37205997283044046,-0.5741911546978046,0.875,1.9459101490553132,False
tsmom-monthly,65,2;5;6;7,0;1;3;4,tsmom-monthly__lookback-126,0.37205997283044046,-0.5741911546978046,0.875,1.9459101490553132,False
tsmom-monthly,66,3;4;5;6,0;1;2;7,tsmom-monthly__lookback-126,1.271331850938286,-0.5241236029083514,0.875,1.9459101490553132,False
tsmom-monthly,67,3;4;5;7,0;1;2;6,tsmom-monthly__lookback-126,-0.2250520983876786,0.6419302528108006,0.875,1.9459101490553132,False
tsmom-monthly,68,3;4;6;7,0;1;2;5,tsmom-monthly__lookback-126,0.5412637332805504,-0.779293627633253,0.875,1.9459101490553132,False
tsmom-monthly,69,3;5;6;7,0;1;2;4,tsmom-monthly__lookback-126,0.5412637332805504,-0.779293627633253,0.875,1.9459101490553132,False
tsmom-monthly,70,4;5;6;7,0;1;2;3,tsmom-monthly__lookback-126,0.5412637332805504,-0.779293627633253,0.875,1.9459101490553132,False
donchian,1,0;1;2;3,4;5;6;7,donchian__entry-20-exit-10,-0.29251943837478256,1.0949506441160286,0.9,2.1972245773362196,False
donchian,2,0;1;2;4,3;5;6;7,donchian__entry-20-exit-10,0.3717178235163809,0.8925620060393472,0.9,2.1972245773362196,False
donchian,3,0;1;2;5,3;4;6;7,donchian__entry-20-exit-10,-0.26324807870449846,1.1129009898245774,0.9,2.1972245773362196,False
donchian,4,0;1;2;6,3;4;5;7,donchian__entry-200-exit-80,0.9301796255462597,-0.2788043113650509,0.3,-0.8472978603872036,True
donchian,5,0;1;2;7,3;4;5;6,donchian__entry-20-exit-10,0.03274425510163346,1.1022075404287954,0.9,2.1972245773362196,False
donchian,6,0;1;3;4,2;5;6;7,donchian__entry-20-exit-10,0.35386679075809424,0.9004851101194978,0.9,2.1972245773362196,False
donchian,7,0;1;3;5,2;4;6;7,donchian__entry-20-exit-10,-0.32067647668837695,1.1190865369097924,0.9,2.1972245773362196,False
donchian,8,0;1;3;6,2;4;5;7,donchian__entry-200-exit-80,0.930985308063894,-0.27856295362347744,0.3,-0.8472978603872036,True
donchian,9,0;1;3;7,2;4;5;6,donchian__entry-20-exit-10,0.004324847611737957,1.107646751208796,0.9,2.1972245773362196,False
donchian,10,0;1;4;5,2;3;6;7,donchian__entry-20-exit-10,0.345772553020419,0.9252976740384179,0.9,2.1972245773362196,False
donchian,11,0;1;4;6,2;3;5;7,donchian__entry-20-exit-10,1.0498630381189862,0.09074886854773904,0.9,2.1972245773362196,False
donchian,12,0;1;4;7,2;3;5;6,donchian__entry-20-exit-10,0.4528682140611276,0.9411377165366497,0.9,2.1972245773362196,False
donchian,13,0;1;5;6,2;3;4;7,donchian__entry-200-exit-80,0.930985308063894,-0.27856295362347744,0.3,-0.8472978603872036,True
donchian,14,0;1;5;7,2;3;4;6,donchian__entry-20-exit-10,0.006874613469155044,1.1319888955727198,0.9,2.1972245773362196,False
donchian,15,0;1;6;7,2;3;4;5,donchian__entry-20-exit-10,0.8352365924383145,0.42468071667092877,0.875,1.9459101490553132,False
donchian,16,0;2;3;4,1;5;6;7,donchian__entry-20-exit-10,0.5138880796956676,0.7464042655498357,0.9,2.1972245773362196,False
donchian,17,0;2;3;5,1;4;6;7,donchian__entry-20-exit-10,-0.038958965278332015,0.9978900291480927,0.9,2.1972245773362196,False
donchian,18,0;2;3;6,1;4;5;7,donchian__entry-20-exit-10,1.0608393824858635,0.3788699449972909,0.9,2.1972245773362196,False
donchian,19,0;2;3;7,1;4;5;6,donchian__entry-20-exit-10,0.19372690129090778,0.9703542916452992,0.9,2.1972245773362196,False
donchian,20,0;2;4;5,1;3;6;7,donchian__entry-20-exit-10,0.5012206506804944,0.7667838687050913,0.9,2.1972245773362196,False
donchian,21,0;2;4;6,1;3;5;7,donchian__entry-20-exit-10,1.1872628374634029,-0.09849041745416966,0.7,0.8472978603872034,False
donchian,22,0;2;4;7,1;3;5;6,donchian__entry-20-exit-10,0.5858122905118939,0.7398459790216622,0.7,0.8472978603872034,False
donchian,23,0;2;5;6,1;3;4;7,donchian__entry-20-exit-10,1.0135572709942764,0.3850859465905672,0.9,2.1972245773362196,False
donchian,24,0;2;5;7,1;3;4;6,donchian__entry-20-exit-10,0.18881429045483067,0.9915904817676713,0.9,2.1972245773362196,False
donchian,25,0;2;6;7,1;3;4;5,donchian__entry-20-exit-10,0.9894532153281872,0.2647587906766488,0.8333333333333334,1.6094379124341007,False
donchian,26,0;3;4;5,1;2;6;7,donchian__entry-20-exit-10,0.48594423194454234,0.7769194195242204,0.9,2.1972245773362196,False
donchian,27,0;3;4;6,1;2;5;7,donchian__entry-20-exit-10,1.18306168508716,-0.06763605883567575,0.9,2.1972245773362196,False
donchian,28,0;3;4;7,1;2;5;6,donchian__entry-20-exit-10,0.5729119803654869,0.7488457681633717,0.7,0.8472978603872034,False
donchian,29,0;3;5;6,1;2;4;7,donchian__entry-20-exit-10,1.0121289423219628,0.40061652375793116,0.9,2.1972245773362196,False
donchian,30,0;3;5;7,1;2;4;6,donchian__entry-20-exit-10,0.16490027684443873,0.9985427568662415,0.9,2.1972245773362196,False
donchian,31,0;3;6;7,1;2;4;5,donchian__entry-20-exit-10,0.9832410728367158,0.2842372255489176,0.875,1.9459101490553132,False
donchian,32,0;4;5;6,1;2;3;7,donchian__entry-20-exit-10,1.1578311303177937,-0.07337588369540916,0.9,2.1972245773362196,False
donchian,33,0;4;5;7,1;2;3;6,donchian__entry-20-exit-10,0.5628915234806136,0.7845538135770362,0.7,0.8472978603872034,False
donchian,34,0;4;6;7,1;2;3;5,donchian__entry-20-exit-10,1.1639469706630936,-0.44461058260045705,0.875,1.9459101490553132,False
donchian,35,0;5;6;7,1;2;3;4,donchian__entry-20-exit-10,0.9571296761774085,0.2905778955575245,0.875,1.9459101490553132,False
donchian,36,1;2;3;4,0;5;6;7,donchian__entry-20-exit-10,0.2905778955575245,0.9571296761774085,0.9,2.1972245773362196,False
donchian,37,1;2;3;5,0;4;6;7,donchian__entry-20-exit-10,-0.44461058260045705,1.1639469706630936,0.9,2.1972245773362196,False
donchian,38,1;2;3;6,0;4;5;7,donchian__entry-200-exit-80,0.930985308063894,-0.27856295362347744,0.3,-0.8472978603872036,True
donchian,39,1;2;3;7,0;4;5;6,donchian__entry-20-exit-10,-0.07337588369540916,1.1578311303177937,0.9,2.1972245773362196,False
donchian,40,1;2;4;5,0;3;6;7,donchian__entry-20-exit-10,0.2842372255489176,0.9832410728367158,0.9,2.1972245773362196,False
donchian,41,1;2;4;6,0;3;5;7,donchian__entry-20-exit-10,0.9985427568662415,0.16490027684443873,0.9,2.1972245773362196,False
donchian,42,1;2;4;7,0;3;5;6,donchian__entry-20-exit-10,0.40061652375793116,1.0121289423219628,0.9,2.1972245773362196,False
donchian,43,1;2;5;6,0;3;4;7,donchian__entry-200-exit-80,0.930985308063894,-0.27856295362347744,0.3,-0.8472978603872036,True
donchian,44,1;2;5;7,0;3;4;6,donchian__entry-20-exit-10,-0.06763605883567575,1.18306168508716,0.9,2.1972245773362196,False
donchian,45,1;2;6;7,0;3;4;5,donchian__entry-20-exit-10,0.7769194195242204,0.48594423194454234,0.75,1.0986122886681098,False
donchian,46,1;3;4;5,0;2;6;7,donchian__entry-20-exit-10,0.2647587906766488,0.9894532153281872,0.9,2.1972245773362196,False
donchian,47,1;3;4;6,0;2;5;7,donchian__entry-20-exit-10,0.9915904817676713,0.18881429045483067,0.9,2.1972245773362196,False
donchian,48,1;3;4;7,0;2;5;6,donchian__entry-20-exit-10,0.3850859465905672,1.0135572709942764,0.9,2.1972245773362196,False
donchian,49,1;3;5;6,0;2;4;7,donchian__entry-200-exit-80,0.9317930877681153,-0.2783222216185316,0.3,-0.8472978603872036,True
donchian,50,1;3;5;7,0;2;4;6,donchian__entry-120-exit-40,-0.032638226602458346,0.09363858085643524,0.1,-2.197224577336219,True
donchian,51,1;3;6;7,0;2;4;5,donchian__entry-20-exit-10,0.7667838687050913,0.5012206506804944,0.875,1.9459101490553132,False
donchian,52,1;4;5;6,0;2;3;7,donchian__entry-20-exit-10,0.9703542916452992,0.19372690129090778,0.9,2.1972245773362196,False
donchian,53,1;4;5;7,0;2;3;6,donchian__entry-20-exit-10,0.3788699449972909,1.0608393824858635,0.9,2.1972245773362196,False
donchian,54,1;4;6;7,0;2;3;5,donchian__entry-20-exit-10,0.9978900291480927,-0.038958965278332015,0.875,1.9459101490553132,False
donchian,55,1;5;6;7,0;2;3;4,donchian__entry-20-exit-10,0.7464042655498357,0.5138880796956676,0.875,1.9459101490553132,False
donchian,56,2;3;4;5,0;1;6;7,donchian__entry-20-exit-10,0.42468071667092877,0.8352365924383145,0.9,2.1972245773362196,False
donchian,57,2;3;4;6,0;1;5;7,donchian__entry-20-exit-10,1.1319888955727198,0.006874613469155044,0.9,2.1972245773362196,False
donchian,58,2;3;4;7,0;1;5;6,donchian__entry-20-exit-10,0.5208098488585858,0.820826233235777,0.7,0.8472978603872034,False
donchian,59,2;3;5;6,0;1;4;7,donchian__entry-20-exit-10,0.9411377165366497,0.4528682140611276,0.9,2.1972245773362196,False
donchian,60,2;3;5;7,0;1;4;6,donchian__entry-20-exit-10,0.09074886854773904,1.0498630381189862,0.9,2.1972245773362196,False
donchian,61,2;3;6;7,0;1;4;5,donchian__entry-20-exit-10,0.9252976740384179,0.345772553020419,0.8333333333333334,1.6094379124341007,False
donchian,62,2;4;5;6,0;1;3;7,donchian__entry-20-exit-10,1.107646751208796,0.004324847611737957,0.9,2.1972245773362196,False
donchian,63,2;4;5;7,0;1;3;6,donchian__entry-20-exit-10,0.5117744800722234,0.8592209040592252,0.7,0.8472978603872034,False
donchian,64,2;4;6;7,0;1;3;5,donchian__entry-20-exit-10,1.1190865369097924,-0.32067647668837695,0.8333333333333334,1.6094379124341007,False
donchian,65,2;5;6;7,0;1;3;4,donchian__entry-20-exit-10,0.9004851101194978,0.35386679075809424,0.8333333333333334,1.6094379124341007,False
donchian,66,3;4;5;6,0;1;2;7,donchian__entry-20-exit-10,1.1022075404287954,0.03274425510163346,0.9,2.1972245773362196,False
donchian,67,3;4;5;7,0;1;2;6,donchian__entry-20-exit-10,0.4978717571126477,0.8644817549660258,0.7,0.8472978603872034,False
donchian,68,3;4;6;7,0;1;2;5,donchian__entry-20-exit-10,1.1129009898245774,-0.26324807870449846,0.875,1.9459101490553132,False
donchian,69,3;5;6;7,0;1;2;4,donchian__entry-20-exit-10,0.8925620060393472,0.3717178235163809,0.875,1.9459101490553132,False
donchian,70,4;5;6;7,0;1;2;3,donchian__entry-20-exit-10,1.0949506441160286,-0.29251943837478256,0.875,1.9459101490553132,False
bollinger-breakout,1,0;1;2;3,4;5;6;7,bollinger-breakout__period-20-width-1p5,0.023300950737556475,1.1156889094637747,0.75,1.0986122886681098,False
