amount,code,date,fees,price,reason,requested_amount,side,status,value
100,511260.XSHG,2022-06-06,5.0,114.04883699999999,,100,sell,filled,11404.883699999998
10300,515220.XSHG,2022-06-06,5.0,1.065064,,10300,buy,filled,10970.1592
1400,512890.XSHG,2022-06-06,5.0,0.8388379999999999,,1400,buy,filled,1174.3731999999998
1300,518880.XSHG,2022-06-06,5.0,3.8708669999999996,,1300,buy,filled,5032.1271
149800,515220.XSHG,2022-06-13,52.25784984,1.162836,,149800,sell,filled,174192.8328
181700,518880.XSHG,2022-06-13,214.55463059999997,3.93606,,181700,sell,filled,715182.102
2200,512890.XSHG,2022-06-13,5.0,0.847152,,2200,sell,filled,1863.7344
88900,510410.XSHG,2022-06-13,31.368587249999997,1.176175,,88900,buy,filled,104561.9575
6800,511260.XSHG,2022-06-13,233.39291975999993,114.40829399999998,,6800,buy,filled,777976.3991999999
123100,512890.XSHG,2022-06-20,30.842606519999997,0.835164,,123100,sell,filled,102808.6884
2800,511260.XSHG,2022-06-20,95.80102308,114.04883699999999,,2800,sell,filled,319336.7436
28800,515220.XSHG,2022-06-20,9.392423039999999,1.087086,,28800,buy,filled,31308.0768
10700,510410.XSHG,2022-06-20,5.0,1.146145,,10700,buy,filled,12263.7515
320700,516110.XSHG,2022-06-20,114.60438989999996,1.1911899999999997,,320700,buy,filled,382014.6329999999
500,511260.XSHG,2022-06-27,17.100132749999997,114.000885,,500,sell,filled,57000.4425
99600,510410.XSHG,2022-06-27,33.07393295999999,1.106892,,99600,sell,filled,110246.4432
12700,516110.XSHG,2022-06-27,5.0,1.2537449999999999,,12700,sell,filled,15922.561499999998
27300,515220.XSHG,2022-06-27,8.599901309999996,1.0500489999999998,,27300,buy,filled,28666.337699999993
101600,159861.XSHE,2022-06-27,47.596348799999994,1.5615599999999998,,101600,buy,filled,158654.49599999998
23800,515220.XSHG,2022-07-04,7.874677439999999,1.102896,,23800,sell,filled,26248.9248
6100,516110.XSHG,2022-07-04,5.0,1.201797,,6100,sell,filled,7330.9617
2800,159861.XSHE,2022-07-04,5.0,1.5605589999999998,,2800,buy,filled,4369.565199999999
200,511260.XSHG,2022-07-04,6.852665819999998,114.21109699999998,,200,buy,filled,22842.219399999994
100,511260.XSHG,2022-07-11,5.0,113.986899,,100,sell,filled,11398.6899
5400,159861.XSHE,2022-07-11,5.0,1.5535519999999998,,5400,buy,filled,8389.180799999998
500,515220.XSHG,2022-07-11,5.0,1.06106,,500,buy,filled,530.53
1200,516110.XSHG,2022-07-11,5.0,1.226225,,1200,buy,filled,1471.4699999999998
307000,515220.XSHG,2022-07-18,96.51628709999997,1.0479509999999999,,307000,sell,filled,321720.95699999994
41000,516110.XSHG,2022-07-18,15.077007899999998,1.225773,,41000,sell,filled,50256.693
10800,159861.XSHE,2022-07-18,5.182697519999999,1.5995979999999999,,10800,buy,filled,17275.658399999997
240900,516150.XSHG,2022-07-18,98.81954081999997,1.3673659999999999,,240900,buy,filled,329398.46939999994
200,511260.XSHG,2022-07-18,6.877350479999998,114.62250799999998,,200,buy,filled,22924.501599999996
800,511260.XSHG,2022-07-25,27.472899599999995,114.47041499999999,,800,sell,filled,91576.332
3700,159861.XSHE,2022-07-25,5.0,1.5565549999999997,,3700,buy,filled,5759.253499999999
44500,516150.XSHG,2022-07-25,18.494876399999995,1.3853839999999997,,44500,buy,filled,61649.58799999999
24400,516110.XSHG,2022-07-25,9.012603599999998,1.2312299999999998,,24400,buy,filled,30042.011999999995
700,511260.XSHG,2022-08-01,24.166129679999997,115.076808,,700,sell,filled,80553.7656
1700,159861.XSHE,2022-08-01,5.0,1.532466,,1700,sell,filled,2605.1922
7200,516110.XSHG,2022-08-01,5.0,1.2522509999999998,,7200,buy,filled,9016.207199999999
48300,516150.XSHG,2022-08-01,20.306285999999997,1.4013999999999998,,48300,buy,filled,67687.62
100,511260.XSHG,2022-08-08,5.0,115.36452,,100,sell,filled,11536.452
9200,516110.XSHG,2022-08-08,5.0,1.216215,,9200,buy,filled,11189.178
4500,516150.XSHG,2022-08-08,5.0,1.3913899999999997,,4500,buy,filled,6261.254999999998
1200,159861.XSHE,2022-08-08,5.0,1.5045029999999997,,1200,buy,filled,1805.4035999999996
500,511260.XSHG,2022-08-15,17.2830996,115.220664,,500,sell,filled,57610.332
302900,516110.XSHG,2022-08-15,107.93638556999998,1.187811,,302900,sell,filled,359787.9519
18200,159861.XSHE,2022-08-15,8.2909008,1.51848,,18200,sell,filled,27636.336
28900,516150.XSHG,2022-08-15,12.297675389999998,1.4184169999999998,,28900,buy,filled,40992.251299999996
359300,515220.XSHG,2022-08-15,119.11916015999998,1.1051039999999999,,359300,buy,filled,397063.8672
6200,159861.XSHE,2022-08-22,5.0,1.556442,,6200,sell,filled,9649.940400000001
367100,516150.XSHG,2022-08-22,152.59755969,1.385613,,367100,sell,filled,508658.5323
2200,515220.XSHG,2022-08-22,5.0,1.1348639999999999,,2200,sell,filled,2496.7007999999996
113200,510410.XSHG,2022-08-22,39.09305399999999,1.1511499999999997,,113200,buy,filled,130310.17999999996
3400,511260.XSHG,2022-08-22,118.80895025999999,116.47936299999999,,3400,buy,filled,396029.8342
5000,511260.XSHG,2022-08-29,173.811015,115.87401,,5000,sell,filled,579370.05
113200,510410.XSHG,2022-08-29,39.79524491999999,1.171827,,113200,sell,filled,132650.81639999998
44000,515220.XSHG,2022-08-29,15.789773999999998,1.196195,,44000,buy,filled,52632.579999999994
10500,159861.XSHE,2022-08-29,5.0,1.492491,,10500,buy,filled,15671.1555
728200,159865.XSHE,2022-08-29,194.62382939999998,0.89089,,728200,buy,filled,648746.098
5200,511260.XSHG,2022-09-05,181.42423415999997,116.297586,,5200,sell,filled,604747.4471999999
109900,159861.XSHE,2022-09-05,46.11184199999999,1.3985999999999998,,109900,sell,filled,153706.13999999998
51100,159865.XSHE,2022-09-05,13.61474163,0.888111,,51100,sell,filled,45382.4721
45000,515220.XSHG,2022-09-05,15.783767999999995,1.1691679999999998,,45000,buy,filled,52612.55999999999
301600,510880.XSHG,2022-09-05,224.79593135999997,2.484482,,301600,buy,filled,749319.7712
48700,515220.XSHG,2022-09-13,17.937734310000003,1.2277710000000002,,48700,sell,filled,59792.44770000001
677100,159865.XSHE,2022-09-13,173.50247384999997,0.8541449999999999,,677100,sell,filled,578341.5795
43800,510880.XSHG,2022-09-13,33.85417194,2.5764210000000003,,43800,sell,filled,112847.23980000001
302300,515790.XSHG,2022-09-13,152.78390126999997,1.684683,,302300,buy,filled,509279.67089999997
2000,511260.XSHG,2022-09-13,69.84677699999999,116.411295,,2000,buy,filled,232822.59
400,511260.XSHG,2022-09-19,13.8904956,115.75413,,400,sell,filled,46301.652
302300,515790.XSHG,2022-09-19,136.44256086,1.504494,,302300,sell,filled,454808.5362
1300,515220.XSHG,2022-09-19,5.0,1.136135,,1300,buy,filled,1476.9754999999998
500,510880.XSHG,2022-09-19,5.0,2.4714689999999995,,500,buy,filled,1235.7344999999998
515300,159766.XSHE,2022-09-19,151.34020901999997,0.9789779999999999,,515300,buy,filled,504467.3634
1400,511260.XSHG,2022-09-26,48.769042139999996,116.11676700000001,,1400,sell,filled,162563.4738
515300,159766.XSHE,2022-09-26,147.48581654999998,0.9540449999999999,,515300,sell,filled,491619.38849999994
19100,515220.XSHG,2022-09-26,6.659182529999999,1.162161,,19100,buy,filled,22197.2751
25400,510880.XSHG,2022-09-26,18.893614739999997,2.4794769999999997,,25400,buy,filled,62978.71579999999
578800,512670.XSHG,2022-09-26,170.85880811999996,0.9839829999999998,,578800,buy,filled,569529.3603999999
1600,511260.XSHG,2022-10-10,55.2958488,115.199685,,1600,sell,filled,184319.496
283700,510880.XSHG,2022-10-10,208.99117962000003,2.4555420000000003,,283700,sell,filled,696637.2654000001
578800,512670.XSHG,2022-10-10,159.06865212000002,0.9160830000000001,,578800,sell,filled,530228.8404000001
21400,515220.XSHG,2022-10-10,7.5510435,1.176175,,21400,buy,filled,25170.145
641500,159766.XSHE,2022-10-10,186.67053404999993,0.9699689999999999,,641500,buy,filled,622235.1134999999
728600,159928.XSHE,2022-10-10,227.76932177999993,1.0420409999999998,,728600,buy,filled,759231.0725999998
641500,159766.XSHE,2022-10-17,179.76080925,0.934065,,641500,sell,filled,599202.6975
728600,159928.XSHE,2022-10-17,222.72864839999997,1.01898,,728600,sell,filled,742428.828
26600,515220.XSHG,2022-10-17,8.9465376,1.12112,,26600,buy,filled,29821.791999999998
194700,518880.XSHG,2022-10-17,222.17995799999994,3.8037999999999994,,194700,buy,filled,740599.8599999999
107400,510410.XSHG,2022-10-17,35.154919799999995,1.09109,,107400,buy,filled,117183.06599999999
3900,511260.XSHG,2022-10-17,135.73040480999998,116.00889299999999,,3900,buy,filled,452434.68269999995
465800,515220.XSHG,2022-10-24,153.83948652,1.1008980000000002,,465800,sell,filled,512798.2884000001
194700,518880.XSHG,2022-10-24,222.61131584999998,3.811185,,194700,sell,filled,742037.7195
107400,510410.XSHG,2022-10-24,34.27998569999999,1.0639349999999999,,107400,sell,filled,114266.61899999998
145700,159930.XSHE,2022-10-24,52.37319086999999,1.198197,,145700,buy,filled,174577.30289999998
985200,513360.XSHG,2022-10-24,123.96347963999996,0.41941899999999993,,985200,buy,filled,413211.5987999999
129500,512890.XSHG,2022-10-24,32.08330124999999,0.8258249999999998,,129500,buy,filled,106944.33749999998
5800,511260.XSHG,2022-10-24,201.90772601999996,116.03892299999998,,5800,buy,filled,673025.7533999999
4800,511260.XSHG,2022-10-31,167.42536704,116.267616,,4800,sell,filled,558084.5568
2200,159930.XSHE,2022-10-31,5.0,1.132866,,2200,sell,filled,2492.3052
129500,512890.XSHG,2022-10-31,30.77724195,0.792207,,129500,sell,filled,102590.8065
621300,512670.XSHG,2022-10-31,184.71062609999996,0.9909899999999999,,621300,buy,filled,615702.0869999999
131000,513360.XSHG,2022-10-31,16.365148799999996,0.41641599999999995,,131000,buy,filled,54550.49599999999
143500,159930.XSHE,2022-11-07,49.544006399999994,1.1508479999999999,,143500,sell,filled,165146.688
266800,513360.XSHG,2022-11-07,36.941501519999996,0.461538,,266800,sell,filled,123138.33840000001
94000,512670.XSHG,2022-11-07,28.3408308,1.004994,,94000,sell,filled,94469.436
223500,159852.XSHE,2022-11-07,57.25084364999998,0.8538529999999999,,223500,buy,filled,190836.14549999996
1600,511260.XSHG,2022-11-07,55.83994415999999,116.33321699999999,,1600,buy,filled,186133.14719999998
527300,512670.XSHG,2022-11-14,151.23644216999998,0.956043,,527300,sell,filled,504121.4739
223500,159852.XSHE,2022-11-14,56.86852454999999,0.848151,,223500,sell,filled,189561.7485
77700,513360.XSHG,2022-11-14,10.383322949999998,0.445445,,77700,buy,filled,34611.076499999996
143300,159930.XSHE,2022-11-14,50.21949932999999,1.168167,,143300,buy,filled,167398.33109999998
475900,159766.XSHE,2022-11-14,146.19976370999998,1.024023,,475900,buy,filled,487332.54569999996
231400,513360.XSHG,2022-11-21,33.42697955999999,0.481518,,231400,sell,filled,111423.2652
143300,159930.XSHE,2022-11-21,47.198763989999996,1.097901,,143300,sell,filled,157329.2133
62800,159766.XSHE,2022-11-21,18.388273319999996,0.976023,,62800,sell,filled,61294.244399999996
326800,159938.XSHE,2022-11-21,81.74898731999998,0.8338329999999998,,326800,buy,filled,272496.6244
500,511260.XSHG,2022-11-21,17.324006699999998,115.49337799999999,,500,buy,filled,57746.689
2300,511260.XSHG,2022-11-28,79.87517486999998,115.761123,,2300,sell,filled,266250.5829
413100,159766.XSHE,2022-11-28,115.51106331,0.9320670000000001,,413100,sell,filled,385036.8777
326800,159938.XSHE,2022-11-28,76.59061272000001,0.7812180000000001,,326800,sell,filled,255302.04240000003
264600,513360.XSHG,2022-11-28,35.279964719999995,0.44444399999999995,,264600,buy,filled,117599.88239999999
144900,159930.XSHE,2022-11-28,49.86643661999999,1.1471459999999998,,144900,buy,filled,166221.45539999998
253900,510880.XSHG,2022-11-28,186.42188564999995,2.4474449999999996,,253900,buy,filled,621406.2854999999
3500,511260.XSHG,2022-12-05,121.01001885,115.247637,,3500,sell,filled,403366.7295
144900,159930.XSHE,2022-12-05,49.76680337999999,1.1448539999999998,,144900,sell,filled,165889.34459999998
253900,510880.XSHG,2022-12-05,188.40832307999997,2.473524,,253900,sell,filled,628027.7435999999
69100,513360.XSHG,2022-12-05,9.960350399999996,0.4804799999999999,,69100,buy,filled,33201.16799999999
472200,159766.XSHE,2022-12-05,151.72777619999997,1.07107,,472200,buy,filled,505759.25399999996
167900,518880.XSHG,2022-12-05,200.06802815999995,3.9719679999999995,,167900,buy,filled,666893.4271999999
1300,511260.XSHG,2022-12-12,44.878786289999994,115.07381099999999,,1300,sell,filled,149595.95429999998
316100,513360.XSHG,2022-12-12,47.462320170000005,0.500499,,316100,sell,filled,158207.73390000002
102400,159766.XSHE,2022-12-12,33.17511167999999,1.0799189999999999,,102400,sell,filled,110583.70559999999
167900,518880.XSHG,2022-12-12,197.90710478999998,3.929067,,167900,sell,filled,659690.3493
289500,159707.XSHE,2022-12-12,87.89315534999997,1.0120109999999998,,289500,buy,filled,292977.1844999999
8200,511880.XSHG,2022-12-12,235.47766241999994,95.72262699999999,,8200,buy,filled,784925.5413999999
289500,159707.XSHE,2022-12-19,86.50286055,0.996003,,289500,sell,filled,288342.8685
8200,511880.XSHG,2022-12-19,235.10547917999997,95.571333,,8200,sell,filled,783684.9306
85700,159766.XSHE,2022-12-19,29.415916529999997,1.144143,,85700,buy,filled,98053.0551
261900,513360.XSHG,2022-12-19,41.05455353999999,0.5225219999999999,,261900,buy,filled,136848.51179999998
174500,518880.XSHG,2022-12-19,206.09844254999996,3.9369329999999993,,174500,buy,filled,686994.8084999999
1300,511260.XSHG,2022-12-19,45.05022521999999,115.51339799999998,,1300,buy,filled,150167.41739999998
95400,513360.XSHG,2022-12-26,16.297086599999997,0.56943,,95400,sell,filled,54323.621999999996
2500,518880.XSHG,2022-12-26,5.0,3.94605,,2500,sell,filled,9865.125
3200,159766.XSHE,2022-12-26,5.0,1.130129,,3200,buy,filled,3616.4127999999996
500,511260.XSHG,2022-12-26,17.34818085,115.65453899999999,,500,buy,filled,57827.269499999995
1600,518880.XSHG,2023-01-03,5.0,3.9790170000000002,,1600,sell,filled,6366.4272
400,511260.XSHG,2023-01-03,13.87263348,115.60527900000001,,400,sell,filled,46242.111600000004
73600,513360.XSHG,2023-01-03,11.470979519999998,0.519519,,73600,buy,filled,38236.598399999995
5400,159766.XSHE,2023-01-03,5.0,1.1291279999999997,,5400,buy,filled,6097.291199999999
298900,513360.XSHG,2023-01-09,49.985824140000005,0.5574420000000001,,298900,sell,filled,166619.41380000004
51600,159766.XSHE,2023-01-09,17.10375912,1.104894,,51600,sell,filled,57012.5304
170400,518880.XSHG,2023-01-09,205.09262207999998,4.011984,,170400,sell,filled,683642.0736
162300,516510.XSHG,2023-01-09,41.671579949999995,0.8558549999999999,,162300,buy,filled,138905.2665
6700,511260.XSHG,2023-01-09,232.84589327999993,115.84372799999998,,6700,buy,filled,776152.9775999999
113700,513360.XSHG,2023-01-16,19.627712639999995,0.5754239999999999,,113700,sell,filled,65425.70879999999
55900,159766.XSHE,2023-01-16,18.797124059999998,1.120878,,55900,sell,filled,62657.080200000004
1100,511260.XSHG,2023-01-16,38.074906979999994,115.378506,,1100,sell,filled,126916.3566
162300,516510.XSHG,2023-01-16,41.34511349999999,0.84915,,162300,sell,filled,137817.04499999998
425300,512690.XSHG,2023-01-16,117.62790039,0.921921,,425300,buy,filled,392093.0013
7000,511260.XSHG,2023-01-30,242.02423349999995,115.249635,,7000,sell,filled,806747.445
28500,513360.XSHG,2023-01-30,5.100895799999999,0.5965959999999999,,28500,buy,filled,17002.985999999997
14700,159766.XSHE,2023-01-30,5.085400319999998,1.1531519999999997,,14700,buy,filled,16951.334399999996
49900,512690.XSHG,2023-01-30,13.921037129999997,0.9299289999999999,,49900,buy,filled,46403.45709999999
5700,511010.XSHG,2023-01-30,215.16023528999997,125.82469899999998,,5700,buy,filled,717200.7842999999
1100,511010.XSHG,2023-02-06,41.492266199999996,125.73414,,1100,sell,filled,138307.554
15600,513360.XSHG,2023-02-06,5.0,0.5775769999999999,,15600,buy,filled,9010.201199999998
56500,512690.XSHG,2023-02-06,15.049684649999996,0.8878869999999999,,56500,buy,filled,50165.61549999999
75700,159766.XSHE,2023-02-06,24.483128669999992,1.0780769999999997,,75700,buy,filled,81610.42889999998
447000,159766.XSHE,2023-02-13,147.0945582,1.096902,,447000,sell,filled,490315.194
4600,511010.XSHG,2023-02-13,173.62064555999999,125.812062,,4600,sell,filled,578735.4852
115900,513360.XSHG,2023-02-13,19.803914129999992,0.5695689999999999,,115900,buy,filled,66013.04709999998
81000,512690.XSHG,2023-02-13,22.232410199999993,0.9149139999999999,,81000,buy,filled,74108.03399999999
183400,516510.XSHG,2023-02-13,52.486494059999984,0.9539529999999998,,183400,buy,filled,174954.98019999996
7900,511880.XSHG,2023-02-13,227.57670935999994,96.02392799999998,,7900,buy,filled,758589.0311999999
38500,512690.XSHG,2023-02-20,10.81152765,0.9360630000000001,,38500,sell,filled,36038.425500000005
183400,516510.XSHG,2023-02-20,51.28232634,0.9320670000000001,,183400,sell,filled,170941.0878
7900,511880.XSHG,2023-02-20,227.18830427999998,95.860044,,7900,sell,filled,757294.3476
12300,513360.XSHG,2023-02-20,5.0,0.5715709999999999,,12300,buy,filled,7030.323299999999
480700,159869.XSHE,2023-02-20,131.50668530999997,0.9119109999999999,,480700,buy,filled,438355.61769999994
4500,511260.XSHG,2023-02-20,156.46200569999996,115.89778199999998,,4500,buy,filled,521540.0189999999
480700,159869.XSHE,2023-02-27,129.94734258,0.9010980000000001,,480700,sell,filled,433157.80860000005
4500,511260.XSHG,2023-02-27,156.09679694999997,115.627257,,4500,sell,filled,520322.6565
30000,513360.XSHG,2023-02-27,5.180174999999998,0.5755749999999998,,30000,buy,filled,17267.249999999996
32900,512690.XSHG,2023-02-27,9.020321309999998,0.913913,,32900,buy,filled,30067.737699999998
246400,516510.XSHG,2023-02-27,70.44221183999998,0.9529519999999998,,246400,buy,filled,234807.37279999995
6900,511880.XSHG,2023-02-27,198.89178308999996,96.08298699999999,,6900,buy,filled,662972.6103
800,511880.XSHG,2023-03-06,23.021515439999998,95.92298100000001,,800,sell,filled,76738.3848
17100,513360.XSHG,2023-03-06,5.0,0.6016009999999999,,17100,buy,filled,10287.3771
7200,516510.XSHG,2023-03-06,5.0,1.0040029999999998,,7200,buy,filled,7228.821599999998
68500,512690.XSHG,2023-03-06,19.151182049999996,0.931931,,68500,buy,filled,63837.273499999996
29800,513360.XSHG,2023-03-13,5.0,0.5424570000000001,,29800,sell,filled,16165.218600000002
675600,512690.XSHG,2023-03-13,179.79986015999998,0.887112,,675600,sell,filled,599332.8672
6100,511880.XSHG,2023-03-13,175.62315105,95.968935,,6100,sell,filled,585410.5035
16000,516510.XSHG,2023-03-13,5.0,0.9849839999999999,,16000,buy,filled,15759.743999999997
592300,159869.XSHE,2023-03-13,160.79239176,0.9049039999999999,,592300,buy,filled,535974.6392
5600,511260.XSHG,2023-03-13,195.29181671999999,116.24512899999999,,5600,buy,filled,650972.7224
730400,513360.XSHG,2023-03-20,113.82845760000001,0.51948,,730400,sell,filled,379428.19200000004
139500,159869.XSHE,2023-03-20,41.72453369999999,0.9970019999999999,,139500,sell,filled,139081.77899999998
300,516510.XSHG,2023-03-20,5.0,1.043042,,300,buy,filled,312.9126
239200,515900.XSHG,2023-03-20,100.27713695999998,1.3973959999999999,,239200,buy,filled,334257.1232
1500,511260.XSHG,2023-03-20,52.40670434999999,116.45934299999999,,1500,buy,filled,174689.0145
105900,159869.XSHE,2023-03-27,36.84808503,1.159839,,105900,sell,filled,122826.9501
800,511260.XSHG,2023-03-27,27.8637084,116.098785,,800,sell,filled,92879.028
239200,515900.XSHG,2023-03-27,99.21652415999999,1.3826159999999998,,239200,sell,filled,330721.7472
8800,516510.XSHG,2023-03-27,5.0,1.1281269999999999,,8800,buy,filled,9927.5176
2979400,515880.XSHG,2023-03-27,161.04848759999996,0.18017999999999998,,2979400,buy,filled,536828.2919999999
41100,159869.XSHE,2023-04-03,14.855110019999998,1.204794,,41100,sell,filled,49517.0334
