trade_date,daily_return,total_value,gross_traded,transaction_cost,cash_ratio,exposure
2024-12-05,0.01859714835882187,1.3963801841726344,0.0,0.0,,
2024-12-06,-0.021768687292933464,1.3659828206013316,0.0,0.0,,
2024-12-09,0.004307053051888943,1.3718661810776305,0.0,0.0,,
2024-12-10,-0.009291928261518478,1.3591188989386538,0.0,0.0,,
2024-12-11,0.0036073375958949327,1.3640216996400865,0.0,0.0,,
2024-12-12,0.004313245881348848,1.3699050606181296,0.0,0.0,,
2024-12-13,-0.0007157869404181838,1.3689245004661263,0.0,0.0,,
2024-12-16,0.005730397067964077,1.3767689814098616,0.0,0.0,,
2024-12-17,0.05768968537449837,1.456194350780765,0.0,0.0,,
2024-12-18,0.04511590674519539,1.5218918793134704,0.0,0.0,,
2024-12-19,-0.06958476454019547,1.4159913912358069,0.0,0.0,,
2024-12-20,-0.02008221484720707,1.3875551478952137,0.0,0.0,,
2024-12-23,0.05017441511154175,1.457174915875865,0.0,0.0,,
2024-12-24,0.033645931631326675,1.5062029234703085,0.0,0.0,,
2024-12-25,0.06054436042904854,1.5973950161481814,0.0,0.0,,
2024-12-26,0.013504688628017902,1.61896733845721,0.0,0.0,,
2024-12-27,-0.039368558675050735,1.5552309278001666,0.0,0.0,,
2024-12-30,-0.006935408338904381,1.5444447662545793,0.0,0.0,,
2024-12-31,-0.01396768819540739,1.5228724433245064,0.0,0.0,,
2025-01-02,-0.03313740715384483,1.4724083991266919,0.0,0.0,,
2025-01-03,-0.010179884731769562,1.4574194513454928,0.0,0.0,,
2025-01-06,-0.002613091142848134,1.4536110814857672,0.0,0.0,,
2025-01-07,0.01891266368329525,1.4811027389962186,0.0,0.0,,
2025-01-08,0.000905277905985713,1.4824435485823269,0.0,0.0,,
2025-01-09,-0.0004796853172592819,1.4817324421784062,0.0,0.0,,
2025-01-10,-0.005160117521882057,1.4740865286407803,0.0,0.0,,
2025-01-13,-0.02198515273630619,1.4416785111620813,0.0,0.0,,
2025-01-14,0.015190943144261837,1.4635789674574486,0.0,0.0,,
2025-01-15,0.0013082565274089575,1.4654937041950034,0.0,0.0,,
2025-01-16,0.010976089164614677,1.4815790937624291,0.0,0.0,,
2025-01-17,0.014588207006454468,1.5031926762786707,0.0,0.0,,
2025-01-20,-0.004856251645833254,1.4958927943704878,0.0,0.0,,
2025-01-21,-0.000974581518676132,1.4944349248991735,0.0,0.0,,
2025-01-22,0.011998575180768967,1.512366014698343,0.0,0.0,,
2025-01-23,-0.011135977692902088,1.495524340495159,0.0,0.0,,
2025-01-24,0.005952020175755024,1.5044257315431189,0.0,0.0,,
2025-01-27,-0.0629044622182846,1.4097906399530495,0.0,0.0,,
2025-02-05,0.0008823506650514901,1.4110345696617954,0.0,0.0,,
2025-02-06,-0.009215375408530235,1.398031356387948,0.0,0.0,,
2025-02-07,0.0016554984031245112,1.4003457950659663,0.0,0.0,,
2025-02-10,0.006087616551667452,1.4088705633060679,0.0,0.0,,
2025-02-11,0.005349329207092524,1.4164070757593739,0.0,0.0,,
2025-02-12,-0.010573933832347393,1.4014300810606255,0.0,0.0,,
2025-02-13,-0.014780537225306034,1.3807161915788453,0.0,0.0,,
2025-02-14,0.031404945999383926,1.424077509015854,0.0,0.0,,
2025-02-17,0.008641520515084267,1.4363837040250846,0.0,0.0,,
2025-02-18,-0.01791698858141899,1.4106480336015308,0.0,0.0,,
2025-02-19,0.02485181950032711,1.4457052039110874,0.0,0.0,,
2025-02-20,0.007380764000117779,1.4563756128348972,0.0,0.0,,
2025-02-21,0.0402681939303875,1.5150212284480198,0.0,0.0,,
2025-02-24,-0.020075688138604164,1.4846061347423323,0.0,0.0,,
2025-02-25,-0.007429477758705616,1.4735762864838262,0.0,0.0,,
